symbol,datetime,open,high,low,close,dsa_pivot_pos_01,signed_vwap_dev_pct,rope_dir,bars_since_dir_change,rope_slope_atr_5,bb_pos_01,bb_width_percentile,w_DSA_DIR,w_dsa_pivot_pos_01,w_signed_vwap_dev_pct,ret_20,ret_40,ret_60,max_dd_20,max_dd_40,max_dd_60,win_20,win_40,win_60,rr_20,rr_40,rr_60,strategy
600643.SH,2021-12-14 07:00:00,6.69,6.7,6.62,6.63,0.27450980392156854,-3.366988776964201,1.0,5.0,0.3652813876906359,0.6514521998382794,0.2916666666666667,-1.0,0.31372549019607865,-10.641333929555781,0.045248868778280514,0.036199095022624465,-0.04675716440422317,-0.0030165912518853055,-0.036199095022624465,-0.08446455505279028,1.0,1.0,0.0,15.000000000000309,1.0,-0.5535714285714284,C1_纯低位反转
301217.SZ,2022-02-07 07:00:00,18.8,19.66,18.4,18.58,0.06389776357827452,-15.686637975660044,1.0,0.0,,,,,,,0.002691065662002191,-0.13132400430570496,-0.3003229278794402,-0.046824542518837324,-0.15715823466092566,-0.3767491926803013,1.0,0.0,0.0,0.057471264367817076,-0.8356164383561641,-0.7971428571428572,C1_纯低位反转
603102.SH,2022-02-09 07:00:00,56.41,57.96,55.72,56.6,0.19966887417218548,-1.7737207587433566,1.0,0.0,,,,,,,-0.14522968197879857,-0.22402826855123673,-0.29734982332155474,-0.1685512367491166,-0.22862190812720856,-0.37031802120141344,0.0,0.0,0.0,-0.8616352201257861,-0.9799072642967538,-0.8029580152671755,C1_纯低位反转
002460.SZ,2022-03-03 07:00:00,147.59,147.6,143.33,143.62,0.23198326678075684,-1.509482675375594,1.0,10.0,0.0,0.5659889915746941,0.6,1.0,0.4260568793235971,10.52248892379526,-0.1251218493246066,-0.24467344381005432,-0.18757833170867566,-0.17852666759504246,-0.37404261244951953,-0.37404261244951953,0.0,0.0,0.0,-0.700858034321373,-0.6541325390915861,-0.5014892032762472,C1_纯低位反转
688595.SH,2022-05-19 07:00:00,65.19,69.3,65.02,68.3,0.16057653268371902,-17.84118491893293,1.0,0.0,0.13495873935063693,0.7924836451914364,0.8,-1.0,0.14210312626877797,-51.08294999519599,0.036163982430453864,-0.205710102489019,-0.19165446559297214,-0.1061493411420205,-0.33235724743777445,-0.33235724743777445,1.0,0.0,0.0,0.3406896551724136,-0.6189427312775331,-0.5766519823788546,C1_纯低位反转
300514.SZ,2022-05-24 07:00:00,9.93,9.99,9.54,9.6,0.1488469601677149,-19.148735968761088,1.0,1.0,0.4118475904851607,0.7603843733948121,0.3,1.0,0.17831813576494426,-19.413921137830144,0.06145833333333332,0.23333333333333336,0.2854166666666667,-0.013541666666666563,-0.013541666666666563,-0.013541666666666563,1.0,1.0,1.0,4.538461538461572,17.230769230769365,21.07692307692324,C1_纯低位反转
603976.SH,2022-05-25 07:00:00,22.07,22.63,22.01,22.42,0.14536082474226808,-17.177538747979845,1.0,2.0,0.31994865902309416,0.5440697993554103,0.525,-1.0,0.09880239520958076,-46.60178255197283,0.0785013380909901,0.11730597680642278,0.19669937555753775,-0.01739518287243535,-0.01739518287243535,-0.01739518287243535,1.0,1.0,1.0,4.512820512820501,6.743589743589732,11.307692307692284,C1_纯低位反转
601878.SH,2022-06-08 07:00:00,9.62,10.32,9.6,10.01,0.2555555555555554,-3.6119367342952047,1.0,0.0,0.427470376240213,1.0,0.5166666666666667,-1.0,0.15916398713826344,-28.974861023612767,0.09390609390609386,-0.01898101898101893,0.0919080919080919,-0.007992007992007999,-0.020979020979020886,-0.020979020979020886,1.0,0.0,1.0,11.749999999999984,-0.9047619047619064,4.3809523809524,C1_纯低位反转
301217.SZ,2022-06-21 07:00:00,15.0,15.0,14.5,14.69,0.2418351477449455,-16.1417116856495,1.0,12.0,0.02430261703619915,0.6329092534739689,0.21621621621621623,-1.0,0.27371695178849137,-22.465388037754646,0.0367597004765147,0.08917631041524851,-0.033356024506467,-0.0599046970728386,-0.0599046970728386,-0.0599046970728386,1.0,1.0,0.0,0.6136363636363654,1.488636363636366,-0.5568181818181827,C1_纯低位反转
300514.SZ,2022-06-22 07:00:00,10.4,10.4,10.08,10.19,0.21069182389937108,-8.668725412955009,1.0,21.0,0.19473339357868724,0.7542116944389811,0.025,1.0,0.2279635258358663,-14.506068032747809,0.16192345436702654,0.21099116781158003,-0.04317958783120702,-0.007850834151128566,-0.007850834151128566,-0.0578999018645731,1.0,1.0,0.0,20.624999999999986,26.87499999999998,-0.7457627118644061,C1_纯低位反转
603976.SH,2022-06-23 07:00:00,23.71,24.22,23.53,24.18,0.23608247422680406,-4.227176063836649,1.0,22.0,0.452626028619864,0.8694778306352592,0.19166666666666668,-1.0,0.13413173652694602,-42.14819236391365,0.03598014888337473,0.10959470636889986,-0.06699751861042187,-0.05996691480562445,-0.0694789081885856,-0.0694789081885856,1.0,1.0,0.0,0.600000000000001,1.5773809523809517,-0.964285714285715,C1_纯低位反转
601330.SH,2022-06-27 07:00:00,7.7,7.71,7.62,7.7,0.22458628841607567,-4.477166539780315,1.0,0.0,0.0697136812234336,0.9426749729509653,0.008333333333333333,-1.0,0.15679442508710806,-32.6908279102085,0.04025974025974021,0.001298701298701271,-0.10389610389610388,-0.003896103896103928,-0.045454545454545525,-0.1181818181818182,1.0,1.0,0.0,10.333333333333236,0.028571428571427915,-0.8791208791208789,C1_纯低位反转
603235.SH,2022-07-25 07:00:00,37.12,37.8,37.0,37.33,0.02772643253234725,-17.969408065039826,1.0,0.0,,,,-1.0,0.009242144177449082,-16.34438603210585,-0.08598982051968929,-0.16367532815429947,-0.23118135547816768,-0.13822662737744432,-0.1722475221001875,-0.25073667291722473,0.0,0.0,0.0,-0.6220930232558146,-0.9502332814930015,-0.9220085470085471,C1_纯低位反转
001339.SZ,2022-08-29 07:00:00,21.9,22.66,21.62,22.57,0.19435215946843848,-10.427260271510816,1.0,0.0,,,,-1.0,0.17691029900332214,-15.346816368383895,0.007089056269384144,0.08684093929995573,-0.007975188303057143,-0.05139565795303501,-0.16216216216216217,-0.16216216216216217,1.0,1.0,0.0,0.13793103448275873,0.5355191256830604,-0.04918032786885238,C1_纯低位反转
603176.SH,2022-09-05 07:00:00,8.12,8.5,8.1,8.47,0.12268518518518523,-13.103986649513136,1.0,0.0,0.23568717683818774,1.0,0.03333333333333333,1.0,0.4389721627408993,-23.06029835440435,-0.20070838252656445,-0.1334120425029517,-0.04368358913813471,-0.22550177095631652,-0.24911452184179458,-0.24911452184179458,0.0,0.0,0.0,-0.8900523560209425,-0.5355450236966828,-0.17535545023696728,C1_纯低位反转
688595.SH,2022-10-25 07:00:00,37.72,37.99,36.5,36.99,0.03943044906900328,-21.339596793702476,1.0,3.0,0.12529475247892374,0.5867781384528851,0.08333333333333333,-1.0,0.04777150560283086,-58.09616908984903,0.20194647201946467,0.07461476074614755,0.24925655582589884,-0.0859691808596918,-0.0859691808596918,-0.0859691808596918,1.0,1.0,1.0,2.3490566037735845,0.8679245283018863,2.89937106918239,C1_纯低位反转
002460.SZ,2022-11-11 07:00:00,88.71,89.7,86.9,88.0,0.1871162090140193,-1.130875290988054,1.0,8.0,0.11509826186169253,0.7772915962679439,0.6,-1.0,0.11805965257292693,-30.786317363040013,-0.08284090909090916,-0.17863636363636362,-0.10659090909090904,-0.14204545454545456,-0.22727272727272727,-0.22727272727272727,0.0,0.0,0.0,-0.5832000000000004,-0.7859999999999999,-0.4689999999999998,C1_纯低位反转
301377.SZ,2022-11-29 07:00:00,24.51,24.88,24.3,24.55,0.046391752577319534,-20.39563018165794,1.0,0.0,,,,-1.0,0.017647058823529252,-9.698403311649914,-0.18126272912423622,-0.0317718940936864,-0.08187372708757644,-0.20570264765784116,-0.20570264765784116,-0.20570264765784116,0.0,0.0,0.0,-0.881188118811881,-0.15445544554455468,-0.3980198019801983,C1_纯低位反转
002160.SZ,2022-12-05 07:00:00,4.38,4.55,4.38,4.53,0.2256944444444446,-13.811813291778602,1.0,0.0,0.20258181210283896,1.0,0.041666666666666664,1.0,0.2928994082840237,-11.991313846969009,-0.10596026490066233,0.03532008830022078,-0.03311258278145703,-0.1368653421633554,-0.1368653421633554,-0.1368653421633554,0.0,1.0,0.0,-0.7741935483870973,0.2580645161290325,-0.2419354838709683,C1_纯低位反转
300867.SZ,2022-12-09 07:00:00,18.27,18.29,17.99,18.06,0.19371069182389927,-9.375934414951768,1.0,4.0,0.146636015418848,0.4697406314913997,0.008333333333333333,-1.0,0.08421052631578946,-36.19791408258048,0.021594684385382094,0.03820598006644526,0.03654485049833888,-0.07364341085271309,-0.07364341085271309,-0.07364341085271309,1.0,1.0,1.0,0.29323308270676773,0.5187969924812047,0.49624060150376015,C1_纯低位反转
603659.SH,2022-12-19 07:00:00,58.17,60.68,57.76,58.1,0.056439846133439435,-1.6966419941053745,1.0,8.0,0.0,0.6464637184519006,0.15833333333333333,-1.0,0.055179732059954856,-41.07169570286446,-0.08726333907056799,-0.11962134251290882,-0.1686746987951808,-0.15524956970740109,-0.15524956970740109,-0.1955249569707401,0.0,0.0,0.0,-0.5620842572062082,-0.770509977827051,-0.8626760563380286,C1_纯低位反转
603976.SH,2023-02-21 07:00:00,22.44,22.55,22.22,22.32,0.23333333333333336,-4.252015087627613,1.0,6.0,0.0,0.7658386893517505,0.2833333333333333,-1.0,0.07904191616766458,-31.12794783626111,-0.04301075268817208,-0.10887096774193547,-0.1129032258064516,-0.07168458781362014,-0.1308243727598567,-0.206989247311828,0.0,0.0,0.0,-0.6,-0.8321917808219172,-0.5454545454545453,C1_纯低位反转
603809.SH,2023-06-14 07:00:00,10.08,10.22,9.89,10.03,0.22680412371134015,-1.8456725776494078,1.0,1.0,0.3157259361665461,1.0,0.5083333333333333,-1.0,0.014039566049776683,-33.855878435351066,0.08175473579262217,0.012961116650049929,0.024925224327018946,-0.009970089730807543,-0.009970089730807543,-0.04187437686939182,1.0,1.0,1.0,8.200000000000033,1.3000000000000125,0.5952380952380953,C1_纯低位反转
001269.SZ,2023-06-29 07:00:00,68.52,75.26,67.78,73.58,0.20606359378851366,-14.511273479161286,1.0,0.0,0.04071573357766004,0.5477393842257082,0.95,1.0,0.3782922328468378,-31.037202345667325,-0.2197608045664583,-0.304158738787714,-0.387061701549334,-0.23742864908942646,-0.3321554770318021,-0.3881489535199782,0.0,0.0,0.0,-0.9255867200915857,-0.9157119476268412,-0.9971988795518207,C1_纯低位反转
688595.SH,2023-07-18 07:00:00,34.72,35.64,34.55,34.9,0.22413793103448265,-11.67085434181576,1.0,5.0,0.07205334971714572,0.721806592838249,0.6166666666666667,-1.0,0.04031725049570392,-36.98823452709949,-0.1767908309455587,-0.13237822349570194,-0.1057306590257879,-0.19197707736389683,-0.2681948424068768,-0.2681948424068768,0.0,0.0,0.0,-0.9208955223880596,-0.49358974358974333,-0.394230769230769,C1_纯低位反转
001301.SZ,2023-08-07 07:00:00,57.22,58.5,56.89,58.32,0.2737408688965782,-4.165330142187955,1.0,0.0,0.6810056630643062,1.0,0.26666666666666666,1.0,0.306985956067699,-15.62819515856719,-0.07853223593964331,-0.193244170096022,-0.21450617283950613,-0.12534293552812076,-0.1992455418381344,-0.28755144032921814,0.0,0.0,0.0,-0.626538987688098,-0.9698795180722896,-0.7459749552772806,C1_纯低位反转
601330.SH,2023-08-08 07:00:00,7.54,7.56,7.47,7.54,0.2991452991452991,-2.514267572682351,1.0,5.0,0.0,0.5793652834095366,0.1,-1.0,0.186161449752883,-17.345894803520924,-0.04907161803713529,-0.08885941644562333,-0.09283819628647218,-0.06233421750663127,-0.09018567639257291,-0.14323607427055704,0.0,0.0,0.0,-0.7872340425531921,-0.985294117647059,-0.6481481481481483,C1_纯低位反转
300904.SZ,2023-08-11 07:00:00,67.33,93.6,67.33,83.95,0.11829025844930417,-46.78112107603334,1.0,0.0,,,,,,,0.1870160810005956,-0.11018463371054199,-0.05836807623585474,-0.1602144133412746,-0.1602144133412746,-0.1648600357355569,1.0,0.0,0.0,1.1672862453531598,-0.6877323420074348,-0.3540462427745668,C1_纯低位反转
300684.SZ,2023-09-07 07:00:00,19.7,20.59,19.5,19.58,0.1669805398618956,-17.28189664391337,1.0,3.0,0.4269229584791717,0.9209740757478402,0.3416666666666667,1.0,0.3597345132743362,-14.897096540805082,0.03626149131767114,0.004085801838610922,-0.003575076608784307,-0.08784473953013273,-0.16343207354443307,-0.16343207354443307,1.0,1.0,0.0,0.4127906976744194,0.025000000000000584,-0.021874999999998982,C1_纯低位反转
603270.SH,2023-09-12 07:00:00,36.55,37.36,36.2,36.56,0.020440881763527256,-23.863369145020886,1.0,0.0,,,,-1.0,0.035236938031591634,-22.731553710288757,-0.15317286652078776,-0.14031728665207885,-0.22866520787746178,-0.15946389496717728,-0.21471553610503286,-0.24124726477024078,0.0,0.0,0.0,-0.9605488850771868,-0.6535031847133761,-0.9478458049886621,C1_纯低位反转
688266.SH,2023-10-09 07:00:00,46.1,46.1,44.51,44.69,0.23048498845265566,-1.5121319762258576,1.0,2.0,0.4284624669036884,0.7050100783682957,0.5166666666666667,,,,0.07965987916759908,0.09644215708212134,0.1957932423360931,-0.1360483329603938,-0.1360483329603938,-0.1360483329603938,1.0,1.0,1.0,0.5855263157894743,0.708881578947369,1.4391447368421058,C1_纯低位反转
300867.SZ,2023-11-14 07:00:00,15.87,15.97,15.78,15.91,0.226252158894646,-2.8736358345547828,1.0,11.0,0.3327929266551102,0.83963503842112,0.6583333333333333,-1.0,0.05075445816186563,-26.846834913026,-0.020741671904462605,-0.03142677561282212,-0.38277812696417346,-0.02765556253928344,-0.06033940917661853,-0.42803268384663734,0.0,0.0,0.0,-0.7500000000000009,-0.5208333333333329,-0.8942731277533039,C1_纯低位反转
001269.SZ,2023-11-17 07:00:00,45.91,46.48,45.78,46.23,0.06376249744950009,-6.736903894285562,1.0,8.0,0.3442378346075495,0.6917374255653769,0.5916666666666667,-1.0,0.06794531728218733,-51.18086102203446,-0.16396279472204195,0.21068570192515687,-0.049102314514384515,-0.1754272117672507,-0.19056889465714894,-0.19056889465714894,0.0,1.0,0.0,-0.9346485819975338,1.1055618615209997,-0.2576617480136206,C1_纯低位反转
601330.SH,2023-11-21 07:00:00,6.92,6.94,6.85,6.86,0.21052631578947392,-2.8024232086463354,1.0,17.0,0.15659351019479195,0.6393466028587476,0.008333333333333333,-1.0,0.06919275123558483,-21.2318008242821,-0.03206997084548114,-0.03206997084548114,-0.014577259475218736,-0.03790087463556861,-0.06559766763848399,-0.13702623906705544,0.0,0.0,0.0,-0.8461538461538463,-0.4888888888888901,-0.10638297872340478,C1_纯低位反转
301217.SZ,2024-02-20 07:00:00,9.33,9.42,9.18,9.38,0.2244668911335579,-11.753506832578193,1.0,2.0,0.2059943581480452,0.4135413756912829,0.9583333333333334,,,,0.13646055437100205,0.06929637526652437,0.18550106609808084,-0.01705756929637528,-0.022388059701492626,-0.022388059701492626,1.0,1.0,1.0,7.9999999999999885,3.0952380952380762,8.285714285714244,C1_纯低位反转
300839.SZ,2024-02-22 07:00:00,8.4,8.7,8.4,8.61,0.13761467889908255,-4.626159374999973,1.0,3.0,0.5501838835333448,0.545563989102303,0.9416666666666667,,,,0.07549361207897798,-0.10801393728222994,-0.06736353077816494,-0.05691056910569108,-0.19860627177700338,-0.19860627177700338,1.0,0.0,0.0,1.326530612244898,-0.5438596491228072,-0.33918128654970786,C1_纯低位反转
301297.SZ,2024-02-22 07:00:00,19.29,20.98,19.19,20.24,0.2363028021748222,-30.81087926888173,1.0,0.0,0.2489173428649931,0.5369793112682695,0.75,,,,0.16106719367588943,-0.08102766798418959,0.010375494071146288,-0.026679841897233162,-0.1304347826086955,-0.1304347826086955,1.0,0.0,1.0,6.03703703703705,-0.6212121212121209,0.07954545454545496,C1_纯低位反转
603235.SH,2024-02-22 07:00:00,23.08,23.08,22.3,22.4,0.21902210314802403,-2.53089007545338,1.0,1.0,0.03476036929496959,0.8082900152771849,0.7916666666666666,,,,0.03973214285714288,0.1723214285714287,0.17901785714285723,-0.016071428571428546,-0.01696428571428567,-0.01696428571428567,1.0,1.0,1.0,2.4722222222222276,10.157894736842138,10.5526315789474,C1_纯低位反转
603176.SH,2024-02-23 07:00:00,4.45,4.58,4.4,4.56,0.20868113522537554,-11.59878530122523,1.0,0.0,0.038672059381233734,0.3759833895910373,0.975,,,,0.08771929824561413,-0.054824561403508776,0.019736842105263323,-0.07675438596491221,-0.14912280701754382,-0.14912280701754382,1.0,0.0,1.0,1.142857142857145,-0.36764705882352955,0.13235294117647173,C1_纯低位反转
300904.SZ,2024-02-26 07:00:00,47.34,49.59,47.17,47.92,0.051861115197881426,-26.529801829301476,1.0,1.0,0.5282716649231777,0.6080755365518892,0.9017857142857143,-1.0,0.046932470207444454,-62.31460233850622,0.12061769616026713,-0.0254590984974958,-0.07950751252086816,-0.12145242070116861,-0.13063439065108523,-0.13063439065108523,1.0,0.0,0.0,0.9931271477663232,-0.1948881789137377,-0.6086261980830671,C1_纯低位反转
300867.SZ,2024-02-27 07:00:00,12.18,12.45,12.08,12.45,0.29672276350752874,-4.277957295345498,1.0,3.0,0.7693515400023271,0.5632194632909013,0.925,-1.0,0.1077822433321155,-36.48690297161037,-0.023293172690762986,-0.07710843373493968,-0.014457831325301183,-0.0787148594377509,-0.17269076305220873,-0.17269076305220873,0.0,0.0,0.0,-0.2959183673469383,-0.44651162790697657,-0.08372093023255806,C1_纯低位反转
300937.SZ,2024-02-29 07:00:00,22.29,23.34,21.9,23.34,0.2737208147044213,-19.710888182747166,1.0,3.0,0.4694261848524259,0.5420515794866586,0.9,-1.0,0.09649122807017545,-29.441432154453672,0.0415595544130248,-0.021422450728363324,0.03427592116538135,-0.01542416452442157,-0.14952870608397595,-0.14952870608397595,1.0,0.0,1.0,2.6944444444444455,-0.1432664756446992,0.22922636103151892,C1_纯低位反转
603270.SH,2024-03-21 07:00:00,25.07,25.09,24.39,24.88,0.15290806754221387,-9.067948955985461,1.0,11.0,0.0,0.6109861471763286,0.24778761061946902,-1.0,0.15032833020637898,-35.76100375473069,0.14429260450160772,-0.03536977491961411,-0.1672025723472669,-0.11655948553054657,-0.11655948553054657,-0.18810289389067525,1.0,0.0,0.0,1.2379310344827592,-0.30344827586206874,-0.888888888888889,C1_纯低位反转
600692.SH,2024-05-14 07:00:00,5.18,5.26,5.17,5.21,0.21969696969696967,-13.704723214100634,1.0,5.0,0.0,0.709462182731819,0.5,-1.0,0.26767676767676774,-28.06803271566877,-0.04606525911708258,0.07677543186180429,0.09404990403071022,-0.11324376199616121,-0.1228406909788867,-0.1228406909788867,0.0,1.0,1.0,-0.4067796610169496,0.6250000000000008,0.7656250000000008,C1_纯低位反转
601330.SH,2024-08-14 07:00:00,5.91,5.97,5.87,5.88,0.27380952380952384,-3.867666372959867,1.0,8.0,0.0,0.7777866599717801,0.65,-1.0,0.052333804809052344,-20.745039632549283,-0.08673469387755099,0.04251700680272109,0.10034013605442174,-0.09013605442176875,-0.10884353741496594,-0.10884353741496594,0.0,1.0,1.0,-0.9622641509433955,0.39062500000000017,0.9218750000000001,C1_纯低位反转
001301.SZ,2024-09-23 07:00:00,40.33,40.83,39.42,39.7,0.2764705882352943,-6.350499804877578,1.0,11.0,0.0,0.49354451701304086,0.18333333333333332,-1.0,0.24139338685535447,-22.961265038609387,0.5848866498740554,0.8438287153652392,0.6272040302267,-0.017632241813602085,-0.017632241813602085,-0.017632241813602085,1.0,1.0,1.0,33.171428571428436,47.85714285714266,35.57142857142842,C1_纯低位反转
600988.SH,2025-01-15 07:00:00,16.98,17.05,16.48,16.68,0.18433931484502433,-9.06296094515751,1.0,2.0,0.028003457792367167,0.8122456517084063,0.15,1.0,0.4832535885167465,-4.414989951891982,0.2074340527577938,0.290167865707434,0.6894484412470024,0.006594724220623467,0.006594724220623467,0.006594724220623467,1.0,1.0,1.0,31.454545454545624,44.00000000000022,104.54545454545509,C1_纯低位反转
301601.SZ,2025-01-20 07:00:00,40.0,42.35,38.38,39.69,0.060592044403330034,-21.500199684735048,1.0,0.0,,,,-1.0,0.007102272727272661,-15.096802262345003,-0.18745275888133026,-0.0025195263290499954,-0.051146384479717845,-0.2267573696145124,-0.2267573696145124,-0.2267573696145124,0.0,0.0,0.0,-0.8266666666666667,-0.011111111111110484,-0.22555555555555576,C1_纯低位反转
300867.SZ,2025-02-25 07:00:00,13.26,13.38,13.13,13.26,0.2988235294117647,-4.422700935006259,1.0,1.0,0.5049196530918266,0.9354906202705273,0.1,-1.0,0.13883814395323352,-6.187027845816919,0.010558069381598836,0.16968325791855204,0.5000000000000001,-0.027149321266968285,-0.12443438914027152,-0.12443438914027152,1.0,1.0,1.0,0.38888888888889106,1.3636363636363633,4.0181818181818185,C1_纯低位反转
300937.SZ,2025-05-16 07:00:00,25.18,25.69,25.04,25.67,0.2957244655581948,-8.398880658023442,1.0,8.0,0.0,0.8221677791157113,0.025,1.0,0.3878172588832487,-3.023584962950631,0.09271523178807943,0.16244643552785346,0.23178807947019864,-0.024931827035449963,-0.024931827035449963,-0.024931827035449963,1.0,1.0,1.0,3.718749999999995,6.515624999999992,9.296874999999991,C1_纯低位反转
600643.SH,2026-01-06 07:00:00,5.47,5.67,5.47,5.65,0.18241042345276887,-8.035251527032223,1.0,0.0,0.34557836893675054,0.9751597170085758,0.5833333333333334,1.0,0.418141592920354,-7.048065397381379,-0.15398230088495576,-0.168141592920354,,-0.17522123893805314,-0.2035398230088496,,0.0,0.0,0.0,-0.8787878787878787,-0.826086956521739,,C1_纯低位反转
001339.SZ,2026-01-16 07:00:00,54.13,55.13,53.25,54.69,0.26135249918327347,-7.0881399602523,1.0,9.0,0.6987692765661632,0.7835925809875918,0.725,1.0,0.6022023399862354,10.18802089049859,0.002925580544889444,0.13146827573596645,,-0.0491863229109526,-0.0491863229109526,,1.0,1.0,0.0,0.059479553903347145,2.672862453531603,,C1_纯低位反转
002160.SZ,2021-04-21 07:00:00,4.15,4.28,4.08,4.21,0.19999999999999973,-10.489300535415822,1.0,0.0,,,,-1.0,1.0,1.4537107880642517,0.019002375296912132,-0.04275534441805219,0.045130641330166366,-0.03087885985748216,-0.10451306413301661,-0.10451306413301661,1.0,0.0,1.0,0.6153846153846165,-0.4090909090909085,0.43181818181818277,C2_低位+转强确认
300839.SZ,2021-04-22 07:00:00,23.7,24.09,23.58,23.95,0.31060606060606066,-3.3836802045909353,1.0,0.0,,,,-1.0,0.870689655172415,1.1737409581001716,-0.12233820459290187,-0.05427974947807936,-0.34488517745302716,-0.1440501043841336,-0.14864300626304797,-0.3862212943632568,0.0,0.0,0.0,-0.8492753623188406,-0.36516853932584303,-0.892972972972973,C2_低位+转强确认
