symbol,datetime,open,high,low,close,DSA_DIR,DSA_VWAP,dsa_pivot_pos_01,signed_vwap_dev_pct,trend_aligned_vwap_dev_pct,last_pivot_type,has_hl_hh_context,bars_since_last_hl_hh,bb_mid,bb_upper,bb_lower,bb_pos_01,bb_width_norm,bb_width_percentile,bb_width_change_5,bb_expand_streak,bb_contract_streak,rope_dir,bars_since_dir_change,dist_to_rope_atr,dist_to_lower_atr,channel_pos_01,rope_pivot_pos_01,w_DSA_DIR,w_dsa_pivot_pos_01,w_signed_vwap_dev_pct,ret_5,ret_10,ret_20,max_dd_5,max_dd_10,max_dd_20,max_up_5,max_up_10,max_up_20,win_5,win_10,win_20,bb_pos_thr,require_hl_hh,vwap_dev_lo,dsa_pos_hi,rope_dir_min,weekly_dir_required,weekly_pos_hi,rr_5,rr_10,rr_20
601326.SH,2022-12-19 07:00:00,2.84,2.85,2.75,2.77,1.0,2.9134218692633866,0.4838709677419351,0.5228916828544536,0.5228916828544536,HL,1.0,0.0,2.8305,2.9130772365728275,2.747922763427172,0.1336762859178342,0.05834816221362139,0.175,-0.20915297043839287,0.0,3.0,0.0,5.0,-0.5601650580151799,0.4398349419848207,0.2199174709924102,,1.0,0.5217391304347825,0.9033927362786598,-0.025270758122743625,-0.007220216606498201,-0.018050541516245425,-0.028880866425992805,-0.028880866425992805,-0.039711191335740026,0.010830324909747223,0.010830324909747223,0.010830324909747223,0.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,-0.8749999999999972,-0.25,-0.4545454545454535
600506.SH,2022-12-20 07:00:00,10.94,10.99,10.7,10.9,1.0,10.92347084640099,0.48587570621468934,-0.214866197118317,-0.214866197118317,HL,1.0,0.0,11.344,11.950939865225974,10.737060134774024,0.1342306499881256,0.10700632320627204,0.06666666666666667,-0.2864313152247412,0.0,6.0,0.0,8.0,-0.6958042493194747,0.30419575068052485,0.15209787534026248,,1.0,0.5849282296650717,3.1316436694536502,0.018348623853210944,0.11834862385321093,0.06513761467889899,-0.01467889908256882,-0.01467889908256882,-0.01467889908256882,0.06788990825688075,0.17889908256880727,0.17889908256880727,1.0,1.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,1.2499999999999944,8.062499999999988,4.437499999999989
002278.SZ,2022-12-22 07:00:00,5.41,5.47,5.24,5.27,1.0,5.3130058752349845,0.41911764705882326,-0.809445279092277,-0.809445279092277,HL,1.0,0.0,5.491,5.776440011210874,5.205559988789125,0.11287837843319724,0.10396649470437967,0.425,-0.12937481107431392,0.0,5.0,0.0,3.0,-0.7433776110793081,0.2566223889206921,0.12831119446034603,,-1.0,0.44745762711864384,-10.695512922033894,-0.024667931688804535,0.013282732447817892,0.03225806451612919,-0.032258064516129024,-0.032258064516129024,-0.032258064516129024,0.03984819734345368,0.04174573055028476,0.04174573055028476,0.0,1.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,-0.7647058823529408,0.41176470588235475,1.000000000000005
600999.SH,2022-12-22 07:00:00,13.19,13.28,13.09,13.13,1.0,13.240900718189643,0.5315789473684218,-0.837561738056781,-0.837561738056781,HL,1.0,0.0,13.489,13.986469597062618,12.991530402937384,0.1391739293016409,0.07375929973498656,0.4583333333333333,-0.08858327702537716,0.0,5.0,0.0,3.0,-0.8941035153291979,0.10589648467080418,0.05294824233540198,,-1.0,0.16555555555555562,-15.99296104233592,0.006854531607006843,0.028179741051028117,0.11195734958111186,-0.007616146230007724,-0.00837776085300847,-0.00837776085300847,0.01066260472201057,0.03884234577303882,0.11805026656511797,1.0,1.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,0.8999999999999858,3.3636363636363193,13.363636363636207
600035.SH,2022-12-23 07:00:00,3.27,3.29,3.22,3.25,1.0,3.2356188301354933,0.5,0.4444642777624223,0.4444642777624223,HL,1.0,0.0,3.3345,3.4539110547646437,3.215088945235356,0.14618016243744292,0.0716215653109275,0.19166666666666668,-0.27693964888237066,0.0,5.0,0.0,6.0,-0.9243228819818259,0.07567711801817394,0.037838559009086975,,1.0,0.5725806451612901,1.3914089654360509,0.04307692307692312,0.027692307692307648,0.039999999999999966,-0.0030769230769230114,-0.0030769230769230114,-0.0030769230769230114,0.04307692307692312,0.04615384615384613,0.052307692307692284,1.0,1.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,14.00000000000031,9.000000000000178,13.000000000000266
600858.SH,2022-12-23 07:00:00,5.83,5.91,5.69,5.75,1.0,5.6589708126247205,0.5442176870748299,1.6085820264737989,1.6085820264737989,HL,1.0,0.0,6.011,6.354796451406972,5.6672035485930286,0.12041493021252936,0.11438910377872952,0.475,-0.3585738641977043,0.0,4.0,0.0,4.0,-0.7793607567066468,0.22063924329335285,0.11031962164667647,,1.0,0.4785276073619631,9.138817267784916,0.12521739130434778,0.02608695652173919,-0.0017391304347825717,-0.012173913043478311,-0.012173913043478311,-0.03826086956521735,0.13565217391304352,0.13565217391304352,0.13565217391304352,1.0,1.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,10.28571428571424,2.1428571428571392,-0.04545454545454454
600865.SH,2022-12-23 07:00:00,9.15,9.15,8.86,8.92,1.0,8.981100216613477,0.42944785276073605,-0.6803199512288293,-0.6803199512288293,HL,1.0,0.0,9.278,9.697933328041671,8.85806667195833,0.07374185841653931,0.09052238155673002,0.31666666666666665,-0.17351469781214535,0.0,4.0,0.0,4.0,-0.6681980409923958,0.33180195900760345,0.16590097950380187,,1.0,0.3177004538577913,-4.202960292617532,0.07623318385650221,0.023542600896861082,0.06614349775784752,-0.0011210762331838326,-0.0011210762331838326,-0.021300448430493217,0.08295964125560541,0.08295964125560541,0.08295964125560541,1.0,1.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,68.00000000000142,21.000000000000533,3.1052631578947443
002661.SZ,2022-12-26 07:00:00,12.14,12.18,11.68,11.77,1.0,12.735732656242522,0.4653465346534652,-0.40336099822486154,-0.40336099822486154,HL,1.0,0.0,12.312000000000001,12.798768939025543,11.82523106097446,0.0,0.07907227729459736,0.31666666666666665,-0.05833140218094135,0.0,3.0,0.0,4.0,-0.9440434146834702,0.055956585316528744,0.027978292658264403,,1.0,0.583333333333333,6.539841072776344,-0.01529311809685639,-0.02633814783347483,0.008496176720475757,-0.03738317757009342,-0.03738317757009342,-0.05437553101104493,0.01529311809685639,0.01529311809685639,0.03568394222599829,0.0,0.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,-0.40909090909090884,-0.7045454545454524,0.15624999999999975
603313.SH,2022-12-29 07:00:00,10.69,10.84,10.5,10.62,1.0,10.271773251075762,0.5360824742268037,3.3901327493552977,3.3901327493552977,HL,1.0,0.0,11.0755,11.703241188707967,10.447758811292033,0.13719124362579863,0.11335672226228467,0.30833333333333335,-0.18380026826357143,0.0,8.0,0.0,8.0,-0.9985508172547085,0.0014491827452930445,0.0007245913726465211,,-1.0,0.07387755102040812,-21.564507235389353,0.04331450094161967,0.0715630885122412,0.04331450094161967,-0.016007532956685493,-0.016007532956685493,-0.016007532956685493,0.056497175141243076,0.07344632768361593,0.07344632768361593,1.0,1.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,2.705882352941183,4.470588235294128,2.705882352941183
688538.SH,2023-02-08 07:00:00,2.68,2.68,2.65,2.66,1.0,2.763878135853864,0.517241379310346,-0.9181011223892257,-0.9181011223892257,HL,1.0,0.0,2.6814999999999998,2.706218414188234,2.6567815858117654,0.06510155068456379,0.01843625895076218,0.016666666666666666,-0.0023953700326584393,0.0,1.0,0.0,28.0,-0.6919795999463507,0.30802040005364617,0.15401020002682356,,-1.0,0.1115107913669065,-25.22550705356132,0.0075187969924812095,-0.003759398496240688,0.003759398496240521,-0.003759398496240688,-0.011278195488721898,-0.011278195488721898,0.01879699248120294,0.01879699248120294,0.01879699248120294,1.0,0.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,1.9999999999999558,-0.33333333333333826,0.33333333333332343
600563.SH,2023-02-10 07:00:00,165.0,165.21,160.41,162.75,1.0,181.84134349228512,0.465909090909091,3.5105127755381944,3.5105127755381944,HL,1.0,0.0,171.033,181.20061348596445,160.86538651403552,0.0926772781324757,0.11889651103546646,0.21666666666666667,-0.3753597340110605,0.0,7.0,0.0,3.0,-0.8031302691721636,0.19686973082783718,0.09843486541391852,,1.0,0.45798928458871746,0.876498712099297,-0.05321044546850996,-0.06961597542242712,-0.10347158218125962,-0.05615975422427027,-0.07846390168970821,-0.1056835637480798,0.010691244239631392,0.010691244239631392,0.010691244239631392,0.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,-0.9474835886214452,-0.8872357086922478,-0.9790697674418614
601702.SH,2023-02-15 07:00:00,15.68,15.73,15.15,15.2,1.0,17.223528207988323,0.5369978858350949,-0.15986210279235363,-0.15986210279235363,HL,1.0,0.0,15.762,16.542476777361482,14.981523222638518,0.1399636630445778,0.09903270871228043,0.14166666666666666,0.047471019750868315,4.0,0.0,0.0,0.0,-0.4721824068102475,0.5278175931897515,0.26390879659487604,,1.0,0.5529899348727058,15.906713792875282,-0.01644736842105263,-0.058552631578947294,-0.12631578947368421,-0.0480263157894736,-0.06118421052631577,-0.15131578947368415,0.0032894736842105734,0.0032894736842105734,0.0032894736842105734,0.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,-0.3424657534246581,-0.956989247311827,-0.8347826086956525
601615.SH,2023-02-16 07:00:00,26.66,26.69,25.55,25.8,1.0,27.83158780432286,0.47972972972972977,0.6040426205652387,0.6040426205652387,HL,1.0,0.0,26.954999999999995,28.081845153515072,25.828154846484917,0.0,0.08360936030532945,0.09166666666666666,0.08630324580526372,1.0,0.0,0.0,8.0,-0.9762123705548349,0.023787629445163324,0.011893814722581683,,1.0,0.6114130434782609,4.286978345509638,0.001162790697674325,-0.030620155038759655,-0.1325581395348838,-0.02751937984496127,-0.034108527131782904,-0.13759689922480622,0.012015503875968942,0.012015503875968942,0.012015503875968942,1.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,0.042253521126757114,-0.8977272727272728,-0.9633802816901412
603051.SH,2023-02-16 07:00:00,65.5,66.67,63.53,63.99,1.0,73.2966227444751,0.5417014178482068,3.2146490519215636,3.2146490519215636,HL,1.0,0.0,68.80949999999999,72.6793396607625,64.93966033923748,0.0,0.11247980760687142,0.09166666666666666,0.32883854545544744,1.0,0.0,0.0,6.0,-0.8920474445181084,0.10795255548189076,0.053976277740945426,,1.0,0.487913571910871,5.227273376819896,0.023597437099546772,-0.05954055321143932,-0.15564932020628225,-0.03891233005157059,-0.06704172526957336,-0.15924363181747156,0.029067041725269454,0.04703859978121578,0.04703859978121578,1.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,0.6064257028112436,-0.8881118881118888,-0.977428851815505
688268.SH,2023-02-17 07:00:00,81.0,81.82,77.39,77.97,1.0,77.60181720998168,0.547766323024055,0.47445124773568503,0.47445124773568503,HL,1.0,0.0,81.454,84.43907219343241,78.46892780656758,0.0,0.07329467413343521,0.008333333333333333,-0.16865721164779512,0.0,15.0,0.0,0.0,-0.4276210498308213,0.5723789501691783,0.2861894750845893,,1.0,0.42771891365241754,3.2174919417226397,-0.029883288444273418,-0.061049121456970695,0.09029113761703228,-0.03296139540849036,-0.08169808900859311,-0.08169808900859311,0.0016673079389508203,0.0016673079389508203,0.13992561241503138,0.0,0.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,-0.9066147859922197,-0.7472527472527475,1.1051805337519625
002952.SZ,2023-02-20 07:00:00,17.37,17.63,17.26,17.57,1.0,19.801151070143337,0.5387596899224808,1.930475886854765,1.930475886854765,HL,1.0,0.0,18.1925,19.03838119733243,17.346618802667567,0.13204052651654108,0.09299229873106299,0.016666666666666666,-0.45846180039753737,0.0,12.0,0.0,2.0,-0.33915747238254257,0.6608425276174582,0.3304212638087288,,1.0,0.617205998421468,12.932225169411456,-0.022766078542970893,-0.014797951052931222,0.02959590210586224,-0.025611838360842305,-0.025611838360842305,-0.056346044393853274,0.010813887307911284,0.018782014797950955,0.06203756402959589,0.0,0.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,-0.8888888888888871,-0.5777777777777822,0.5252525252525237
002837.SZ,2023-02-21 07:00:00,33.86,33.88,32.72,32.95,1.0,39.255988090878056,0.43453355155482837,0.636377819358026,0.636377819358026,HL,1.0,0.0,34.8815,37.01226770202674,32.750732297973265,0.04675960261580815,0.12217179318703253,0.2,1.0878878573253825,7.0,0.0,0.0,2.0,-0.3069605749863028,0.6930394250136973,0.3465197125068486,,1.0,0.4310137972405519,-1.9455442970396937,0.0015174506828527208,-0.060091047040971284,-0.11745068285280741,-0.03247344461305019,-0.061608497723824006,-0.17723823975720798,0.021547799696509672,0.021547799696509672,0.021547799696509672,1.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,0.046728971962614,-0.9753694581280802,-0.6626712328767127
300611.SZ,2023-02-27 07:00:00,9.17,9.25,8.96,9.0,1.0,9.879164307748704,0.5441860465116278,0.6133909588865808,0.6133909588865808,HL,1.0,0.0,9.291500000000001,9.538261017990814,9.044738982009187,0.0,0.053115431951958995,0.016666666666666666,-0.3026718609036101,0.0,17.0,0.0,0.0,-0.41576332810774247,0.5842366718922559,0.29211833594612846,,1.0,0.26273458445040204,-6.550172930776507,0.0033333333333332624,-0.03111111111111104,0.017777777777777795,-0.011111111111111072,-0.047777777777777745,-0.0766666666666666,0.04111111111111102,0.04111111111111102,0.04111111111111102,1.0,0.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,0.29999999999999466,-0.6511627906976734,0.2318840579710149
300928.SZ,2023-02-27 07:00:00,41.24,41.45,39.36,39.68,1.0,43.93119437050621,0.4949152542372883,-0.3307943239339871,-0.3307943239339871,HL,1.0,0.0,41.376,43.5923609814256,39.159639018574396,0.11739084602791076,0.1071326847170148,0.05,-0.07664028975007253,0.0,15.0,0.0,1.0,-0.8678555426191243,0.13214445738087688,0.06607222869043837,,1.0,0.19627635711081204,-10.627115249462628,-0.0022681451612902295,-0.0362903225806451,-0.041330645161290334,-0.02394153225806459,-0.06754032258064516,-0.10534274193548386,0.044858870967741965,0.044858870967741965,0.044858870967741965,0.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,-0.09473684210525898,-0.53731343283582,-0.39234449760765566
603327.SH,2023-02-27 07:00:00,16.4,16.4,15.95,16.0,1.0,17.48647862875873,0.5422343324250682,0.2829409733215155,0.2829409733215155,HL,1.0,0.0,16.7335,17.514301511269238,15.952698488730762,0.030290355862878846,0.09332196029153948,0.075,-0.3155904534848101,0.0,7.0,0.0,7.0,-0.9138177391336251,0.08618226086637408,0.043091130433187075,,1.0,0.326530612244898,4.658473324035926,0.013749999999999929,-0.0024999999999999467,0.03374999999999995,-0.010000000000000009,-0.04312499999999997,-0.04312499999999997,0.03624999999999989,0.03624999999999989,0.0462499999999999,1.0,0.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,1.3749999999999918,-0.05797101449275243,0.7826086956521733
603601.SH,2023-02-27 07:00:00,5.73,5.75,5.62,5.63,1.0,6.014860027439451,0.4672131147540983,-0.558200595985808,-0.558200595985808,HL,1.0,0.0,5.798,5.930755414203778,5.665244585796222,0.0,0.0457935199047183,0.041666666666666664,-0.044924571832802074,0.0,15.0,0.0,7.0,-0.46663124687405433,0.5333687531259442,0.2666843765629725,,-1.0,0.11005291005291007,-23.479911129907315,-0.014209591474245128,-0.04973357015985795,-0.07104795737122549,-0.026642984014209496,-0.05683836589698051,-0.07637655417406744,0.030195381882770857,0.030195381882770857,0.030195381882770857,0.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,-0.5333333333333358,-0.875,-0.9302325581395344
002436.SZ,2023-03-02 07:00:00,11.41,11.45,11.02,11.07,1.0,11.068787025539612,0.5051194539249149,0.010958512957109322,0.010958512957109322,HL,1.0,0.0,11.678,12.337381528403846,11.018618471596156,0.03896191066211914,0.11292713279737024,0.125,-0.16316198801437987,0.0,10.0,0.0,9.0,-0.5823599128313843,0.41764008716861467,0.20882004358430756,,-1.0,0.4805615550755939,-5.662736509083595,0.018970189701896935,0.052393857271906055,0.1364046973803071,-0.026196928635953107,-0.026196928635953107,-0.026196928635953107,0.07317073170731711,0.08401084010840106,0.22493224932249323,1.0,1.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,0.7241379310344773,1.999999999999994,5.206896551724121
002397.SZ,2023-03-06 07:00:00,5.1,5.1,4.82,4.95,1.0,5.504315532552002,0.5394736842105263,2.324347228272779,2.324347228272779,HL,1.0,0.0,5.1674999999999995,5.333014349831054,5.001985650168945,0.0,0.0640597386864266,0.016666666666666666,-0.27660994802855843,0.0,17.0,0.0,18.0,-0.8667452554198254,0.13325474458017592,0.06662737229008787,,1.0,0.6888888888888889,25.81583694389743,-0.05858585858585859,-0.0787878787878789,-0.12323232323232329,-0.0727272727272728,-0.10101010101010101,-0.13535353535353534,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,-0.8055555555555549,-0.7800000000000011,-0.9104477611940304
002498.SZ,2023-03-07 07:00:00,4.36,4.36,4.25,4.26,1.0,4.270241700371045,0.5,-0.23983889179283258,-0.23983889179283258,HL,1.0,0.0,4.327,4.419757749002389,4.234242250997611,0.13884418972761647,0.04287393066900336,0.025,-0.012781693329036448,0.0,12.0,0.0,13.0,-0.6482607528573009,0.3517392471426967,0.17586962357134878,,-1.0,0.35842293906810035,-15.366801048417042,-0.030516431924882605,-0.02112676056338025,-0.05164319248826286,-0.0422535211267605,-0.0422535211267605,-0.05399061032863839,0.0962441314553991,0.0962441314553991,0.0962441314553991,0.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,-0.7222222222222228,-0.5,-0.9565217391304357
600173.SH,2023-03-07 07:00:00,5.65,5.68,5.51,5.53,1.0,5.867275109975264,0.48905109489051085,-0.5857426712276342,-0.5857426712276342,HL,1.0,0.0,5.6405,5.77680480549119,5.504195194508811,0.09465845829205655,0.048330752767020396,0.058333333333333334,0.058087975850616536,4.0,0.0,0.0,0.0,-0.27113185122476124,0.7288681487752409,0.36443407438761966,,1.0,0.4163701067615657,1.1107644210189667,-0.04339963833634723,-0.023508137432188044,-0.04882459312839068,-0.052441229656419536,-0.052441229656419536,-0.05424954792043396,0.007233273056057872,0.007233273056057872,0.014466546112115744,0.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,-0.8275862068965523,-0.4482758620689651,-0.9000000000000021
600630.SH,2023-03-07 07:00:00,5.84,5.85,5.66,5.68,1.0,5.927567293459295,0.5187969924812026,-0.8908926115126057,-0.8908926115126057,HL,1.0,0.0,5.7965,5.950808133291806,5.642191866708194,0.12250855637112966,0.053241829825517596,0.058333333333333334,0.24469108164315068,4.0,0.0,0.0,0.0,-0.38866934505070394,0.6113306549492943,0.3056653274746477,,1.0,0.36655948553054657,9.61302810888591,-0.04049295774647879,-0.02464788732394361,-0.061619718309859094,-0.05105633802816902,-0.052816901408450675,-0.0827464788732394,0.010563380281690229,0.010563380281690229,0.010563380281690229,0.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,-0.7931034482758603,-0.4666666666666659,-0.7446808510638294
002267.SZ,2023-03-10 07:00:00,7.28,7.3,7.16,7.17,1.0,7.213523281557425,0.5263157894736836,-0.6033567766905173,-0.6033567766905173,HL,1.0,0.0,7.278499999999999,7.417535966569864,7.1394640334301345,0.10981319195030481,0.03820456593250391,0.18333333333333332,0.11608750678795121,10.0,0.0,0.0,0.0,-0.6084831633530265,0.39151683664697245,0.19575841832348642,,-1.0,0.35844748858447495,-11.8232304837978,-0.0013947001394699842,0.0,0.023709902370990226,-0.00836820083682003,-0.00836820083682003,-0.00836820083682003,0.019525801952580153,0.019525801952580153,0.03626220362622033,0.0,0.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,-0.1666666666666642,0.0,2.8333333333333504
600370.SH,2023-03-10 07:00:00,3.14,3.15,3.08,3.08,1.0,3.0944609026256713,0.5333333333333333,-0.46731573222983885,-0.46731573222983885,HL,1.0,0.0,3.1515,3.213556425936471,3.089443574063529,0.0,0.03938215195079873,0.041666666666666664,-0.038156666967277264,0.0,17.0,0.0,0.0,-0.526327563255117,0.4736724367448839,0.23683621837244173,,-1.0,0.41333333333333355,-4.385013130528527,-0.01623376623376632,0.03246753246753249,-0.05519480519480517,-0.022727272727272818,-0.022727272727272818,-0.05844155844155849,0.0032467532467531776,0.04545454545454549,0.06168831168831167,0.0,1.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,-0.7142857142857152,1.428571428571424,-0.9444444444444433
000859.SZ,2023-03-14 07:00:00,5.74,5.78,5.65,5.66,1.0,5.7105710118234505,0.48780487804878075,-0.885568390949795,-0.885568390949795,HL,1.0,0.0,5.7935,5.937343665136879,5.649656334863121,0.03595453830739331,0.04965691382994021,0.09166666666666666,-0.010415571500540177,0.0,1.0,0.0,4.0,-0.6395879990198281,0.3604120009801738,0.18020600049008656,,-1.0,0.28896103896103903,-18.470719979186338,0.06007067137809185,0.054770318021201345,0.007067137809187285,0.003533568904593564,0.003533568904593564,-0.003533568904593721,0.061837455830388625,0.0812720848056537,0.0812720848056537,1.0,1.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,17.000000000000355,15.50000000000031,1.9999999999999556
300422.SZ,2023-03-14 07:00:00,6.15,6.16,5.95,6.0,1.0,6.384473364909535,0.5169491525423728,-0.774716510941047,-0.774716510941047,HL,1.0,0.0,6.162000000000001,6.318665248220891,6.0053347517791105,0.0,0.05084883097075311,0.175,0.3491878746034516,3.0,0.0,0.0,1.0,-0.7142551854139324,0.2857448145860681,0.14287240729303397,,-1.0,0.18837675350701397,-12.641450947198546,-0.009999999999999934,-0.008333333333333304,-0.02166666666666665,-0.02166666666666665,-0.02166666666666665,-0.055000000000000014,0.014999999999999977,0.0433333333333333,0.0433333333333333,0.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,-0.46153846153845884,-0.3846153846153835,-0.39393939393939353
301028.SZ,2023-03-14 07:00:00,10.25,10.25,9.89,10.04,1.0,11.06614647409541,0.5198237885462551,-0.723112861259729,-0.723112861259729,HL,1.0,0.0,10.3445,10.755327214288364,9.933672785711636,0.12940624499833045,0.07942911001756764,0.26666666666666666,-0.015083419769939543,0.0,17.0,0.0,5.0,-0.8763664691964836,0.1236335308035146,0.06181676540175741,,-1.0,0.10548823948681399,-25.306143045111675,0.011952191235059861,0.0318725099601594,0.038844621513944286,-0.025896414342629463,-0.025896414342629463,-0.025896414342629463,0.03386454183266949,0.06474103585657374,0.06474103585657374,1.0,1.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,0.4615384615384658,1.230769230769233,1.5000000000000036
603815.SH,2023-03-14 07:00:00,8.1,8.11,7.89,7.96,1.0,8.384114767499176,0.530612244897959,-0.6519389842252027,-0.6519389842252027,HL,1.0,0.0,8.136999999999999,8.365831815969447,7.9081681840305516,0.11325308010571555,0.05624476243565137,0.10833333333333334,0.01754098774880486,1.0,0.0,0.0,2.0,-0.5912416343212995,0.40875836567870055,0.20437918283935028,,-1.0,0.24516129032258074,-20.811826144094372,0.011306532663316677,-0.015075376884422124,-0.04145728643216081,-0.002512562814070298,-0.02512562814070354,-0.051507537688442226,0.05276381909547749,0.05276381909547749,0.05276381909547749,1.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,4.500000000000134,-0.6,-0.8048780487804877
000513.SZ,2023-03-20 07:00:00,34.7,34.72,33.8,33.94,1.0,34.25669039580282,0.42206235011990345,-0.9244629067892217,-0.9244629067892217,HL,1.0,0.0,35.205,36.154999999998694,34.2550000000013,0.0,0.053969606589898904,0.16666666666666666,-0.00863838976707254,0.0,8.0,0.0,6.0,-0.978794108457982,0.021205891542018056,0.010602945771009028,,-1.0,0.20649895178197064,-6.529452567909412,0.030642309958750714,0.07807896287566311,0.13612256923983515,-0.0011785503830288495,-0.0011785503830288495,-0.0011785503830288495,0.039481437831467396,0.10989982321744267,0.14555097230406616,1.0,1.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,26.000000000000533,66.25000000000155,115.50000000000257
300452.SZ,2023-03-20 07:00:00,17.75,17.78,16.29,16.95,1.0,17.05349838363937,0.5365296803652966,-0.6069041161587266,-0.6069041161587266,HL,1.0,0.0,17.785,18.6277217808978,16.9422782191022,0.004581453258258842,0.09476770097248251,0.225,0.41721857067973644,6.0,0.0,0.0,1.0,-0.7911441732737942,0.2088558267262067,0.10442791336310327,,-1.0,0.36868064118372385,-13.56106394005469,0.011209439528023675,0.07079646017699111,0.06902654867256648,-0.016519174041297793,-0.016519174041297793,-0.016519174041297793,0.0371681415929203,0.14159292035398244,0.16696165191740425,1.0,1.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,0.678571428571439,4.28571428571432,4.1785714285714715
600939.SH,2023-03-27 07:00:00,3.79,3.79,3.71,3.73,1.0,3.9600978550125965,0.5370370370370371,-0.5319812931735712,-0.5319812931735712,HL,1.0,0.0,3.8225000000000002,3.914124232602259,3.7308757673977415,0.0,0.04793942843806865,0.09166666666666666,-0.13303234223896754,0.0,7.0,0.0,9.0,-0.3561637063410556,0.6438362936589457,0.32191814682947245,,1.0,0.1598915989159891,-14.653079900437104,-0.026809651474530856,-0.032171581769437026,0.021447721179624683,-0.040214477211796225,-0.050938337801608564,-0.050938337801608564,0.008042895442359197,0.008042895442359197,0.0777479892761393,0.0,0.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,-0.6666666666666676,-0.6315789473684218,0.42105263157894784
601088.SH,2023-03-27 07:00:00,27.9,28.08,27.3,27.68,1.0,27.826925281537644,0.3056478405315611,-0.5279968234044345,-0.5279968234044345,HL,1.0,0.0,28.516499999999997,29.357363246905667,27.675636753094327,0.0025945044700960446,0.058973804422398954,0.13333333333333333,0.11033933946724872,2.0,0.0,0.0,0.0,-0.7088787348948431,0.2911212651051577,0.14556063255257873,,1.0,0.6521508231545406,4.628171787342439,0.00758670520231217,-0.003612716763005832,0.04010115606936414,-0.018063583815028903,-0.018063583815028903,-0.018063583815028903,0.031430635838150325,0.031430635838150325,0.06972543352601156,1.0,0.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,0.4200000000000017,-0.20000000000000284,2.2199999999999984
600655.SH,2023-04-21 07:00:00,8.02,8.04,7.88,7.88,1.0,8.374693012501565,0.4807692307692307,0.7508848972324412,0.7508848972324412,HL,1.0,0.0,8.053999999999998,8.251625909233715,7.856374090766283,0.059774321406856526,0.04907521957628901,0.14166666666666666,-0.5707055299216719,0.0,8.0,0.0,1.0,-0.6875658285196413,0.3124341714803592,0.1562170857401795,,-1.0,0.22287047841306876,-17.213595198076405,0.0152284263959391,-0.022842639593908594,-0.09010152284263959,-0.021573604060913697,-0.02918781725888319,-0.09137055837563449,0.0253807106598985,0.0355329949238579,0.0355329949238579,1.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,0.7058823529411774,-0.7826086956521743,-0.9861111111111114
300740.SZ,2023-04-25 07:00:00,14.01,14.37,13.6,13.6,1.0,13.64303839713041,0.41304347826086946,-0.31546049990933106,-0.31546049990933106,HL,1.0,0.0,14.0345,14.65196173970458,13.417038260295419,0.1481563374210986,0.08799198257217297,0.05,0.06544662525462597,1.0,0.0,0.0,5.0,-0.4239172333116624,0.5760827666883378,0.28804138334416884,,1.0,0.36335078534031406,4.0891067800728065,0.1411764705882353,0.1036764705882353,0.2279411764705882,-0.010294117647058735,-0.010294117647058735,-0.010294117647058735,0.18382352941176483,0.18382352941176483,0.2279411764705882,1.0,1.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,13.714285714285833,10.071428571428658,22.14285714285733
