symbol,datetime,open,high,low,close,dsa_trade_pos_01,dsa_trade_dist_to_low_01,dsa_trade_dist_to_high_01,dsa_trade_range_width_pct,bb_pos_01,bb_width_norm,bb_width_percentile,bb_width_change_5,bb_expanding,bb_contracting,bb_expand_streak,bb_contract_streak,rope_dir,dist_to_rope_atr,rope_slope_atr_5,bars_since_dir_change,is_consolidating,range_break_up,range_break_up_strength,range_width_atr,channel_pos_01,range_pos_01,rope_pivot_pos_01,dsa_trade_breakout_20,dsa_trade_breakdown_20,w_dsa_trade_pos_01,w_dsa_trade_dist_to_low_01,w_dsa_trade_dist_to_high_01,w_dsa_trade_range_width_pct,w_factor_available,w_sample_count,ret_1,ret_3,ret_5,vol_ratio_20,vol_z_20,trend_gap_10_20,position_in_structure,dir_consistent,score_trend_total,score_volume_total,score_width_total,score_rope_total,score_setup_total,dsa_confirmed_pivot_pos_01,dsa_signed_vwap_dev_pct,dsa_trend_aligned_vwap_dev_pct,lh_hh_low_pos,dsa_bull_vwap_dev_pct,dsa_bear_vwap_dev_pct,prev_confirmed_up_bars,prev_confirmed_down_bars,last_confirmed_run_bars,current_run_bars,w_DSA_DIR,w_dsa_confirmed_pivot_pos_01,w_dsa_signed_vwap_dev_pct,w_prev_confirmed_up_bars,w_prev_confirmed_down_bars,ret_10,ret_20,ret_40,ret_60,max_dd_5,max_dd_10,max_dd_20,max_dd_40,max_dd_60,win_5,win_10,win_20,win_40,win_60,rr_20,good20,good20_hard,year,year_month
002449.SZ,2023-09-01 07:00:00,8.3,8.33,8.16,8.29,0.41618497109826513,0.41618497109826513,0.5838150289017349,0.20868516284680344,0.5171698408453617,0.16203678917419914,0.8333333333333334,-0.15866865706625877,0.0,1.0,0.0,1.0,1.0,0.9999999999999993,0.0602008816689064,0.0,0.0,1.0,0.02537111740544692,2.06965952852692,1.0,1.0,0.9333333333333318,0.0,0.0,0.02183406113537111,0.02183406113537111,0.9781659388646289,0.300524934383202,1.0,36.0,0.0060679611650484855,0.03237858032378571,0.0277442702050664,1.0793980714591913,0.23694702955751765,-0.028106151990349673,0.648087034402055,5.0,0.6633506933855365,0.26143635810502597,0.4572041513100744,0.518647719647458,0.5420919813410067,0.41618497109826513,-4.824820568354258,4.824820568354258,0.41618497109826513,0.0,-4.824820568354258,19.0,57.0,19.0,15.0,-1.0,,-16.987699527195588,,,0.01085645355850442,0.001206272617611769,0.0916767189384803,0.08202653799758765,-0.004825090470446218,-0.004825090470446218,-0.03256936067551262,-0.03256936067551262,-0.03256936067551262,1.0,1.0,1.0,1.0,1.0,0.03703703703704289,0,0,2023,2023-09
300615.SZ,2023-09-01 07:00:00,16.63,16.68,16.08,16.22,0.41337386018237077,0.41337386018237077,0.5866261398176292,0.20283600493218246,0.7296656291961019,0.14464390899850688,0.5583333333333333,0.8227422473943242,1.0,0.0,8.0,0.0,1.0,0.2196196408914977,0.2529255411246747,3.0,0.0,0.0,,1.938262223965607,0.6098098204457484,0.7437983757684566,0.475490196078431,0.0,0.0,0.22843450479233224,0.22843450479233224,0.7715654952076678,0.4176117411607738,1.0,36.0,-0.025240384615384692,-0.0453207769276045,0.09186189889025907,1.1953696758749965,0.2503710941686927,0.017540073982737332,0.5334287310772402,5.0,0.6762082133032694,0.4106290026559245,0.5664014963852685,0.7857475206539845,0.650926250320201,,-11.01326033330402,11.01326033330402,0.2741935483870966,0.0,-11.01326033330402,137.0,22.0,137.0,16.0,1.0,,-5.465246874956281,,5.0,0.06103575832305808,0.09371146732429098,0.024044389642416807,0.01233045622688057,-0.019112207151664534,-0.019112207151664534,-0.041923551171393326,-0.05055487053020953,-0.05055487053020953,1.0,1.0,1.0,1.0,1.0,2.235294117647059,1,1,2023,2023-09
600552.SH,2023-09-01 07:00:00,10.33,10.66,10.28,10.62,0.35227272727272685,0.35227272727272685,0.6477272727272732,0.33145009416195853,0.6777634514900539,0.20904194460390785,0.5666666666666667,-0.2688894738297093,0.0,1.0,0.0,4.0,1.0,1.0000000000000007,0.1346289629872003,0.0,0.0,1.0,0.12719476547814534,2.014868395018111,1.0,1.0,0.9682539682539675,0.0,0.0,0.03143418467583465,0.03143418467583465,0.9685658153241653,0.5335429769392034,1.0,36.0,0.028073572120038692,0.05776892430278879,0.06214689265536725,1.210975729284028,0.48157387425106174,-0.028954802259887103,0.6716207219487638,5.0,0.5608047608450789,0.33500097135623125,0.506055560076297,0.4944147147100215,0.5374425475064776,0.35227272727272685,-13.18431150978356,13.18431150978356,0.35227272727272685,0.0,-13.18431150978356,22.0,40.0,22.0,16.0,1.0,,-15.058440231497938,,6.0,0.03483992467043324,0.04143126177024494,0.17984934086629004,0.21845574387947272,-0.012241054613935877,-0.012241054613935877,-0.012241054613935877,-0.026365348399246646,-0.026365348399246646,1.0,1.0,1.0,1.0,1.0,3.38461538461542,1,1,2023,2023-09
001322.SZ,2023-09-04 07:00:00,16.49,17.04,16.21,16.84,0.43750000000000006,0.43750000000000006,0.5624999999999999,0.3420427553444179,0.5705596359316324,0.26840708727070434,0.8666666666666667,-0.14401754720686544,0.0,1.0,0.0,2.0,1.0,0.9999999999999992,0.018119773311355915,0.0,0.0,1.0,0.03390814014233819,1.968423266338031,1.0,1.0,0.9074074074074077,0.0,0.0,0.25609756097560976,0.25609756097560976,0.7439024390243902,0.4099999999999999,1.0,37.0,0.05249999999999999,0.05712492153170112,-0.07482185273159143,1.6359618178691457,1.3861392928081022,-0.05890736342042761,0.695260767385775,5.0,0.5963105103791888,0.4769779320494152,0.378274120479442,0.5362840386576168,0.5487643056966479,0.23764705882352946,-10.841421977549162,10.841421977549162,0.43750000000000006,0.0,-10.841421977549162,16.0,65.0,16.0,10.0,-1.0,,-24.39218022249074,32.0,3.0,-0.12292161520190026,-0.2036817102137767,-0.23574821852731595,-0.2802850356294537,-0.07660332541567691,-0.15142517814726844,-0.20843230403800475,-0.2802850356294537,-0.2802850356294537,0.0,0.0,0.0,0.0,0.0,-0.9772079772079771,0,0,2023,2023-09
002185.SZ,2023-09-04 07:00:00,9.0,9.09,8.95,9.08,0.40101522842639625,0.40101522842639625,0.5989847715736037,0.21696035242290757,0.63973242845653,0.12306369866681617,0.6416666666666667,-0.2924389984300808,0.0,1.0,0.0,2.0,1.0,1.000000000000002,0.2475360576379585,0.0,0.0,1.0,0.21477153700488405,2.065529041266153,1.0,1.0,0.9855072463768119,0.0,0.0,0.2622950819672132,0.2622950819672132,0.7377049180327868,0.27323628219484897,1.0,39.0,0.016797312430011146,0.017937219730941756,0.015418502202643234,1.0582216194614307,0.13849168952554558,-0.019438325991189512,0.7147583308711586,5.0,0.6056594149448966,0.26385792628722293,0.4766930084058252,0.5273107609489497,0.5264604632859559,0.3370786516853932,-8.248253990396542,8.248253990396542,0.40101522842639625,0.0,-8.248253990396542,24.0,53.0,24.0,13.0,1.0,0.25531914893616997,-5.210982191008642,1.0,6.0,-0.0011013215859030602,0.007709251101321617,0.020925110132158534,-0.04515418502202645,-0.012114537444933859,-0.017621145374449355,-0.028634361233480152,-0.07599118942731271,-0.07599118942731271,1.0,0.0,1.0,1.0,0.0,0.26923076923077055,0,0,2023,2023-09
301088.SZ,2023-09-04 07:00:00,17.46,17.64,17.33,17.59,0.40853658536585363,0.40853658536585363,0.5914634146341464,0.27970437748720867,0.4888633979907604,0.19102396043430825,0.8333333333333334,0.03271705209693421,1.0,0.0,8.0,0.0,1.0,1.000000000000001,0.03607935192379238,0.0,0.0,0.0,,2.1659602770890034,1.0,0.9783464234700819,0.9659863945578226,0.0,0.0,0.2764612954186411,0.2764612954186411,0.7235387045813589,0.36526255049047895,1.0,37.0,0.015002885170225078,0.01676300578034673,-0.029562251279135848,0.5751710337283676,-0.8690593376618836,-0.03425241614553739,0.6863656828005266,5.0,0.6007453311303685,0.09327620164050372,0.3404246147977952,0.5174815418942935,0.4775936677770724,0.3131955484896662,-8.242435604134878,8.242435604134878,0.31753554502369663,0.0,-8.242435604134878,72.0,15.0,72.0,8.0,-1.0,0.27186009538950695,-16.630384321865783,15.0,2.0,-0.0181921546333144,-0.056281978396816285,-0.06992609437180218,-0.09152927799886296,-0.05287094940306991,-0.06878908470722006,-0.06878908470722006,-0.13473564525298462,-0.13473564525298462,0.0,0.0,0.0,0.0,0.0,-0.8181818181818163,0,0,2023,2023-09
600192.SH,2023-09-04 07:00:00,5.4,5.52,5.38,5.51,0.4456521739130437,0.4456521739130437,0.5543478260869563,0.16696914700544463,0.7225999960865633,0.08896591664336193,0.35833333333333334,-0.36305745948984613,0.0,1.0,0.0,4.0,1.0,1.0000000000000013,0.07689588915944276,0.0,0.0,1.0,0.0424350389724887,2.068921700373911,1.0,1.0,0.9687500000000006,0.0,0.0,0.5118110236220477,0.5118110236220477,0.4881889763779523,0.23518518518518508,1.0,37.0,0.020370370370370372,0.011009174311926495,-0.005444646098003514,1.170664183792318,0.7779170935063598,-0.011615245009074422,0.7748021989369427,4.0,0.6583059034545259,0.3180557551003999,0.6319550334433981,0.5011707647275264,0.5141142096314846,0.4456521739130437,-4.358544428326223,4.358544428326223,0.4456521739130437,0.0,-4.358544428326223,33.0,72.0,33.0,14.0,-1.0,,-12.545324051970036,12.0,3.0,-0.00907441016333935,-0.007259528130671513,0.034482758620689724,0.014519056261343026,-0.012704174228675027,-0.05626134301270411,-0.05626134301270411,-0.06352087114337562,-0.06352087114337562,0.0,0.0,0.0,1.0,1.0,-0.1290322580645164,0,0,2023,2023-09
603680.SH,2023-09-04 07:00:00,9.45,9.55,9.37,9.54,0.4486486486486478,0.4486486486486478,0.5513513513513522,0.19392033542976939,0.9592303199355903,0.08613414347367186,0.375,-0.17687899024283393,0.0,1.0,0.0,4.0,1.0,1.0000000000000022,0.44214509336504415,0.0,0.0,1.0,0.39881893907500765,2.0866523085800774,1.0,1.0,0.9836065573770466,1.0,0.0,0.2731707317073169,0.2731707317073169,0.7268292682926831,0.4375667022411953,1.0,37.0,0.018143009605122717,0.01705756929637503,-0.01362683438155126,1.241524661146349,0.6869109240592232,-0.003983228511530426,0.7774427096114337,5.0,0.5792481281882154,0.4802141269121971,0.6042479041019735,0.5568315944439416,0.5738498406724822,0.31463414634146325,-15.174086375870974,15.174086375870974,0.22802197802197763,0.0,-15.174086375870974,62.0,10.0,62.0,19.0,1.0,,-4.286616297389688,,7.0,-0.006289308176100496,-0.0335429769392032,-0.015723270440251423,0.012578616352201363,-0.023060796645702188,-0.027253668763102704,-0.03983228511530388,-0.10691823899371065,-0.10691823899371065,0.0,0.0,0.0,0.0,1.0,-0.8421052631578931,0,0,2023,2023-09
002134.SZ,2023-09-05 07:00:00,10.11,10.31,10.06,10.21,0.38435374149659896,0.38435374149659896,0.615646258503401,0.28795298726738483,0.9184111333797315,0.10904216522345099,0.3333333333333333,0.31072985823403987,1.0,0.0,8.0,0.0,1.0,0.9999999999999984,0.11470915760876889,0.0,0.0,1.0,0.03759459670575281,2.1542291218060288,1.0,1.0,0.8947368421052636,1.0,0.0,0.4305949008498583,0.4305949008498583,0.5694050991501417,0.3526473526473526,1.0,37.0,0.007897334649555887,0.01189296333002976,-0.0009794319294810542,0.6972071288629942,-0.562281184132837,0.0011263467189030207,0.771349436305242,5.0,0.6236913230651894,0.11645817683090336,0.5213686571817099,0.49103374319403237,0.49686707732776547,0.38435374149659896,-10.920910379888367,10.920910379888367,0.38435374149659896,0.0,-10.920910379888367,43.0,43.0,43.0,8.0,1.0,,-0.1825762585074435,,5.0,-0.02644466209598446,0.029382957884426925,0.05484818805093033,0.046033300685602234,-0.007835455435847214,-0.03721841332027431,-0.03721841332027431,-0.0499510284035261,-0.0499510284035261,0.0,0.0,1.0,1.0,1.0,0.7894736842105219,1,0,2023,2023-09
002413.SZ,2023-09-05 07:00:00,5.35,5.45,5.33,5.38,0.44036697247706386,0.44036697247706386,0.5596330275229362,0.20260223048327136,0.8332968188952705,0.09611641803432529,0.5583333333333333,-0.003486871491313437,0.0,1.0,0.0,2.0,1.0,0.9999999999999994,0.021667084839196934,0.0,0.0,0.0,,2.1389682913223154,1.0,0.9776448014606142,0.7666666666666656,0.0,0.0,0.4852941176470588,0.4852941176470588,0.5147058823529412,0.25708884688090744,1.0,37.0,0.003731343283581934,0.020872865275142427,0.018587360594795637,1.3507635941254283,0.7541501021823562,-0.0065055762081783,0.7505448961911121,4.0,0.6602172455683865,0.49233931652595225,0.510503873957582,0.4872639169239949,0.5249632427974672,0.44036697247706386,-6.822941538144166,6.822941538144166,0.44036697247706386,0.0,-6.822941538144166,41.0,48.0,41.0,8.0,1.0,,1.6925660867446617,,6.0,-0.02788104089219321,0.05204460966542756,0.12267657992565059,0.06505576208178449,-0.009293680297397737,-0.02973977695167289,-0.03531598513011143,-0.03531598513011143,-0.03531598513011143,1.0,0.0,1.0,1.0,1.0,1.473684210526321,1,1,2023,2023-09
300686.SZ,2023-09-05 07:00:00,10.38,10.67,10.21,10.48,0.2543859649122807,0.2543859649122807,0.7456140350877193,0.4351145038167939,0.8537639582471974,0.12285294721674553,0.30833333333333335,-0.19055739780320224,0.0,1.0,0.0,3.0,1.0,0.9999999999999984,0.020568410765991498,0.0,0.0,1.0,0.041550526729868406,1.958035768072243,1.0,1.0,0.8403361344537819,0.0,0.0,0.26915520628683703,0.26915520628683703,0.7308447937131629,0.500984251968504,1.0,37.0,0.011583011583011782,0.011583011583011782,0.009541984732824393,1.9051955328008472,1.401417237365412,-0.006536259541984585,0.7029402106500161,5.0,0.6124277247769284,0.5083658299482862,0.584742559080488,0.5095386720603625,0.5853557625360082,,-17.854899801991646,17.854899801991646,0.2543859649122807,0.0,-17.854899801991646,57.0,102.0,57.0,18.0,-1.0,,-13.667394755218808,,,-0.05916030534351154,0.06297709923664123,0.0715648854961832,0.005725190839694534,-0.017175572519083943,-0.06106870229007639,-0.07633587786259549,-0.08778625954198473,-0.08778625954198473,1.0,0.0,1.0,1.0,1.0,0.8249999999999993,1,1,2023,2023-09
601068.SH,2023-09-05 07:00:00,5.16,5.19,5.08,5.1,0.3749999999999996,0.3749999999999996,0.6250000000000003,0.2352941176470587,0.4776105240980785,0.1657771021674805,0.675,-0.1678938575178366,0.0,1.0,0.0,3.0,1.0,0.6452918234427472,0.009672638186364251,1.0,0.0,0.0,,2.0496648378339613,0.822645911721373,0.8195471032821458,0.704545454545453,0.0,0.0,0.11971830985915488,0.11971830985915488,0.8802816901408451,0.5691382765531061,1.0,37.0,-0.017341040462427904,0.03658536585365857,-0.005882352941176346,0.8918064219671199,-0.22757458947452477,-0.03450980392156866,0.553177883917701,4.0,0.4917361655969922,0.2667672135851591,0.4943666326533984,0.6130477008171354,0.5104566381224973,0.15547703180211997,-15.565429794290361,15.565429794290361,0.15845070422535187,0.0,-15.565429794290361,137.0,24.0,137.0,14.0,-1.0,,-28.697546446600636,29.0,6.0,-0.003921568627450897,-0.08627450980392147,-0.07058823529411754,-0.07254901960784299,-0.027450980392156803,-0.027450980392156803,-0.09411764705882344,-0.15686274509803919,-0.15686274509803919,0.0,0.0,0.0,0.0,0.0,-0.9166666666666664,0,0,2023,2023-09
603212.SH,2023-09-05 07:00:00,16.84,18.6,16.79,18.21,0.3508771929824563,0.3508771929824563,0.6491228070175437,0.37561779242174614,0.8702557116026576,0.17817961181655442,0.5833333333333334,-0.2378503179392253,0.0,1.0,0.0,3.0,1.0,1.0000000000000013,0.5545609834270632,0.0,0.0,1.0,0.7018821738518729,1.705357619150385,1.0,1.0,0.8106796116504854,0.0,0.0,0.10138248847926279,0.10138248847926279,0.8986175115207372,0.5200718993409226,1.0,37.0,0.0768775872264933,0.09435096153846145,-0.06809445359692487,3.775713762163013,4.039001663266497,-0.025700164744645797,0.6888658341191437,5.0,0.6516332916100185,0.8450933288681086,0.5542805076580939,0.5895818597987156,0.6586205256359654,0.02202643171806199,-14.287911522966931,14.287911522966931,0.3508771929824563,0.0,-14.287911522966931,20.0,88.0,20.0,18.0,-1.0,,-40.92982495078796,8.0,3.0,-0.10763316858868757,-0.09006040637012633,-0.10104338275672706,-0.16090060406370132,-0.09335529928610649,-0.11037891268533781,-0.12520593080724882,-0.1933003844041736,-0.1933003844041736,0.0,0.0,0.0,0.0,0.0,-0.719298245614035,0,0,2023,2023-09
688170.SH,2023-09-05 07:00:00,38.66,42.14,38.03,40.53,0.43658210947930576,0.43658210947930576,0.5634178905206942,0.3696027633851467,1.0,0.16209566352795154,0.2916666666666667,-0.0653262513264139,0.0,1.0,0.0,18.0,1.0,1.0000000000000013,0.5277782033896333,0.0,0.0,1.0,0.6285747680539249,1.7984068706714194,1.0,1.0,0.7628865979381444,1.0,0.0,0.19587053571428567,0.19587053571428567,0.8041294642857143,0.4778666666666665,1.0,37.0,0.05054432348367044,0.06798418972332021,-0.050826548235874715,3.9401287010476698,3.448642375304529,-0.0006415001233651404,0.732556540521956,5.0,0.68853296402384,0.8822762707691871,0.803287230611307,0.5721845129879513,0.7022874063117216,0.20530726256983234,-12.646593438224254,12.646593438224254,0.3649553571428572,0.0,-12.646593438224254,40.0,48.0,40.0,17.0,-1.0,,-27.813860978835507,11.0,4.0,-0.1144830989390575,-0.1369356032568469,-0.10658771280532939,-0.05255366395262775,-0.07969405378731813,-0.12163829262274857,-0.1463113742906489,-0.2499383172958303,-0.2499383172958303,0.0,0.0,0.0,0.0,0.0,-0.935919055649242,0,0,2023,2023-09
688226.SH,2023-09-05 07:00:00,17.33,18.54,17.1,17.88,0.3243589743589743,0.3243589743589743,0.6756410256410257,0.436241610738255,0.9570523197487942,0.1529844769202,0.025,-0.03475115269069895,0.0,1.0,0.0,19.0,1.0,1.0000000000000004,0.1986367441470099,0.0,0.0,1.0,0.2522234951907158,1.8928264979125906,1.0,1.0,0.7642857142857141,1.0,0.0,0.22435897435897462,0.22435897435897462,0.7756410256410253,0.4561403508771929,1.0,37.0,0.028177113283496258,0.0323325635103926,-0.052013422818791934,2.3088182307174274,3.125030175713915,-0.0022651006711410255,0.7116759971254095,5.0,0.6455527698900484,0.7860241269042866,0.8328232406757308,0.5095041783873929,0.6770380531220082,0.24063400576368857,-9.028740903751256,9.028740903751256,0.3243589743589743,0.0,-9.028740903751256,37.0,68.0,37.0,15.0,-1.0,,-30.137691733060613,10.0,2.0,-0.06152125279642046,-0.06096196868008948,0.007829977628635378,-0.03859060402684551,-0.063758389261745,-0.11577181208053683,-0.11577181208053683,-0.16834451901565994,-0.16834451901565994,0.0,0.0,0.0,1.0,0.0,-0.5265700483091791,0,0,2023,2023-09
001300.SZ,2023-09-06 07:00:00,12.53,12.53,12.34,12.37,0.4403292181069953,0.4403292181069953,0.5596707818930047,0.19644300727566694,0.45423684077090776,0.158707376135554,0.9,-0.012536175586867815,0.0,1.0,0.0,1.0,1.0,0.5899223296880991,0.1617206125286143,2.0,0.0,0.0,,2.122804245896621,0.7949611648440492,0.854080195415869,0.7363636363636354,0.0,0.0,0.4830188679245283,0.4830188679245283,0.5169811320754717,0.210651828298887,1.0,37.0,-0.006425702811244993,-0.016693163751987372,-0.013742926434923197,0.3727157563274772,-0.9648062760568692,-0.028092158447857733,0.6271649872376641,4.0,0.6849150859651703,0.035872419712608565,0.4333621532448283,0.7016102270809451,0.5353669093571587,,-8.47710100520476,8.47710100520476,0.4403292181069953,0.0,-8.47710100520476,3.0,165.0,3.0,10.0,-1.0,,-12.157333759492131,,,-0.0493128536782538,-0.0703314470493128,-0.027485852869846394,0.795472918350849,-0.021018593371058998,-0.05092966855295061,-0.0776071139854486,-0.15521422797089734,-0.15521422797089734,0.0,0.0,0.0,0.0,1.0,-0.90625,0,0,2023,2023-09
002655.SZ,2023-09-06 07:00:00,11.68,11.98,11.65,11.96,0.3350125944584384,0.3350125944584384,0.6649874055415615,0.33193979933110357,0.8196990238022586,0.12979181932095246,0.48333333333333334,-0.579957896055211,0.0,1.0,0.0,5.0,1.0,0.9999999999999998,0.06293478787889857,0.0,0.0,0.0,,2.1361614063563423,1.0,0.9975910456560255,0.9687500000000007,0.0,0.0,0.21914357682619634,0.21914357682619634,0.7808564231738037,0.34521739130434775,1.0,37.0,0.017006802721088565,0.040000000000000036,-0.03428093645484951,1.2206102698848913,0.4054309543018668,-0.007483277591973329,0.7233660401238199,4.0,0.6033990954622932,0.4249559909002948,0.5163193302982502,0.5166072718051203,0.5151670113492042,0.3350125944584384,-14.910132517154057,14.910132517154057,0.3350125944584384,0.0,-14.910132517154057,27.0,46.0,27.0,20.0,-1.0,,-20.312360737998148,31.0,4.0,-0.06688963210702346,0.011705685618728996,0.07692307692307691,0.10618729096989962,-0.04264214046822755,-0.07023411371237472,-0.07608695652173914,-0.07608695652173914,-0.07608695652173914,0.0,0.0,1.0,1.0,1.0,0.1538461538461525,0,0,2023,2023-09
002796.SZ,2023-09-06 07:00:00,10.78,11.0,10.72,10.98,0.41258741258741255,0.41258741258741255,0.5874125874125874,0.2604735883424407,0.969206509847176,0.10531016393214858,0.2833333333333333,0.12159061728224096,1.0,0.0,2.0,0.0,1.0,1.0000000000000007,0.28482798631062684,0.0,0.0,1.0,0.20855499104766415,2.1525459905259265,1.0,1.0,0.9813084112149537,1.0,0.0,0.30069930069930056,0.30069930069930056,0.6993006993006995,0.26829268292682923,1.0,37.0,0.012915129151291671,0.030018761726078758,-0.020036429872495504,1.0807470558983732,0.22694182901991217,0.007012750455373402,0.7773002723914738,5.0,0.6311149293572825,0.3203758180011194,0.5412644793055208,0.4939720951813092,0.5349045082422931,0.41258741258741255,-9.307573325161126,9.307573325161126,0.41258741258741255,0.0,-9.307573325161126,30.0,31.0,30.0,20.0,1.0,,-3.3335100538295306,,6.0,-0.027322404371584764,0.15118397085610202,0.08105646630236783,0.07012750455373402,-0.032786885245901745,-0.032786885245901745,-0.0364298724954463,-0.0364298724954463,-0.0364298724954463,0.0,0.0,1.0,1.0,1.0,4.149999999999997,1,1,2023,2023-09
002913.SZ,2023-09-06 07:00:00,31.36,33.6,31.11,33.08,0.39142091152815,0.39142091152815,0.60857908847185,0.33827085852478844,0.8917923131183914,0.15831462810819702,0.19166666666666668,-0.4745843758998045,0.0,1.0,0.0,4.0,1.0,1.0,0.012879933777142293,0.0,0.0,1.0,0.06144348623468708,1.902872895084907,1.0,1.0,0.827814569536423,0.0,0.0,0.1219366407650926,0.1219366407650926,0.8780633592349074,0.5442420299284321,1.0,37.0,0.04949238578680193,0.07612231620039034,-0.02267230955259976,1.7810094305221222,2.120070051232138,-0.0156892382103992,0.7054940724913429,5.0,0.5513257890519484,0.5714556326917973,0.6004284827248467,0.47128746289047463,0.5815005491446207,0.4234360410830998,-16.32443826783004,16.32443826783004,0.26180514046622827,0.0,-16.32443826783004,130.0,26.0,130.0,20.0,1.0,,-14.222137705001387,,6.0,-0.07496977025392977,-0.014207980652962481,-0.023881499395405053,-0.11305925030229742,-0.035066505441354194,-0.07648125755743646,-0.08524788391777499,-0.14812575574365172,-0.14812575574365172,0.0,0.0,0.0,0.0,0.0,-0.16666666666666646,0,0,2023,2023-09
003031.SZ,2023-09-06 07:00:00,100.5,111.29,100.5,111.29,0.44174454828660464,0.44174454828660464,0.5582554517133953,0.4326534279809506,0.9177555300812956,0.21327729224081193,0.5416666666666666,-0.2492047834484027,0.0,1.0,0.0,3.0,1.0,0.999999999999999,0.7153869199244488,0.0,0.0,1.0,0.8016330469925019,1.827507745863892,0.999999999999999,1.0,1.0,0.0,0.0,0.24582623509369686,0.24582623509369686,0.7541737649063032,0.5619913834370512,1.0,37.0,0.1000296530592073,0.06548587841072284,-0.03863779315302373,2.017453597048329,2.2670846643532774,-0.023528618923533213,0.7675543855769327,5.0,0.6553092062411519,0.8064828723912559,0.5093012137353118,0.5909536582835307,0.6324154275123862,0.43476291150709767,-10.54342056497622,10.54342056497622,0.3623509369676322,0.0,-10.54342056497622,82.0,21.0,82.0,18.0,1.0,0.3314708547266687,4.418886582763534,10.0,2.0,-0.13002066672657034,-0.11133075748045647,-0.13945547668254119,-0.18078892982298503,-0.05022913109893075,-0.13640039536346488,-0.14511636265612368,-0.23065863959025967,-0.23065863959025967,0.0,0.0,0.0,0.0,0.0,-0.7671826625386995,0,0,2023,2023-09
300340.SZ,2023-09-06 07:00:00,12.56,12.69,12.4,12.67,0.35937500000000006,0.35937500000000006,0.640625,0.3030781373322811,0.8972812523362481,0.11324860103153336,0.16666666666666666,-0.217062069715105,0.0,1.0,0.0,4.0,1.0,1.000000000000001,0.07786904403728276,0.0,0.0,1.0,0.020875843436309254,2.113986401201949,1.0,1.0,0.9841269841269845,0.0,0.0,0.19430051813471497,0.19430051813471497,0.8056994818652851,0.3211314475873545,1.0,37.0,0.007154213036566048,0.054076539101497456,-0.037095501183899024,0.9830386381389727,-0.06505108881865698,-0.006827150749802755,0.7391806257663246,5.0,0.6568355170340208,0.1960286806006505,0.6489139428019031,0.4899638038638831,0.5420935530890221,0.36269430051813467,-10.453766994757945,10.453766994757945,0.35937500000000006,0.0,-10.453766994757945,39.0,47.0,39.0,9.0,1.0,,-11.959118123001428,,4.0,-0.06708760852407258,-0.018153117600631447,-0.032359905288082094,0.0805051302288871,-0.048145224940805004,-0.06787687450670872,-0.07892659826361484,-0.17442778216258872,-0.17442778216258872,0.0,0.0,0.0,0.0,1.0,-0.23000000000000043,0,0,2023,2023-09
600081.SH,2023-09-06 07:00:00,11.07,11.3,10.98,11.3,0.19538461538461555,0.19538461538461555,0.8046153846153845,0.5752212389380532,1.0,0.09695567226211746,0.45,-0.5385098198475968,0.0,1.0,0.0,10.0,1.0,1.000000000000001,0.009233257771440562,0.0,0.0,1.0,0.003931703691664939,2.0106031081595535,1.0,1.0,1.0,0.0,0.0,0.12461538461538466,0.12461538461538466,0.8753846153846153,0.5996309963099633,1.0,38.0,0.018935978358882055,0.04243542435424352,-0.015044247787610612,1.534162682322683,1.2465938351554982,0.005840707964601834,0.7199999999999999,5.0,0.5837218374994122,0.42288939477333765,0.5231164389918085,0.5015509077834713,0.5518797631746717,,-24.453180142778926,24.453180142778926,0.19538461538461555,0.0,-24.453180142778926,100.0,58.0,100.0,20.0,-1.0,,-33.02413242136811,24.0,12.0,-0.027433628318584112,-0.0026548672566372687,0.033628318584070706,0.06106194690265482,-0.04424778761061947,-0.04424778761061947,-0.0477876106194691,-0.06991150442477884,-0.06991150442477884,0.0,0.0,0.0,1.0,1.0,-0.05555555555555757,0,0,2023,2023-09
603266.SH,2023-09-06 07:00:00,13.74,14.0,13.65,13.93,0.29930394431554513,0.29930394431554513,0.7006960556844548,0.30940416367552037,0.9156068246827016,0.09965539941855638,0.39166666666666666,-0.024411130599931385,0.0,1.0,0.0,6.0,1.0,1.0000000000000009,0.12270596594018272,0.0,0.0,1.0,0.029751006450525176,2.1859099189793136,1.0,1.0,0.9345794392523362,1.0,0.0,0.35984095427435403,0.35984095427435403,0.640159045725646,0.36635105608157315,1.0,37.0,0.01161946259985469,0.01456664238892924,0.01148600143575019,1.2968654701610216,1.0793538429307707,0.008829863603733031,0.7515551937541561,5.0,0.679393905466025,0.3664358941739834,0.6304257385569102,0.4995811134441715,0.5707135763144889,0.29930394431554513,-14.069911689671974,14.069911689671974,0.29930394431554513,0.0,-14.069911689671974,44.0,41.0,44.0,10.0,1.0,,1.618210911196167,12.0,10.0,-0.03230437903804733,0.08901651112706391,1.534816941852118,0.9992821249102658,-0.02512562814070349,-0.05168700646087573,-0.06030150753768843,-0.06030150753768843,-0.06030150753768843,1.0,0.0,1.0,1.0,1.0,1.4761904761904767,1,1,2023,2023-09
