2026-03-04 14:36:56 | WARNING  | __main__ | 五洲特纸(605007.SH) 15: 数据不足(0 bars)
2026-03-04 14:36:56 | WARNING  | __main__ | 国晟科技(603778.SH) 15: 数据不足(0 bars)
2026-03-04 14:36:56 | WARNING  | __main__ | 飞荣达(300602.SZ) 15: 数据不足(0 bars)
2026-03-04 14:36:56 | WARNING  | __main__ | 晓程科技(300139.SZ) 15: 数据不足(0 bars)
2026-03-04 14:36:56 | WARNING  | __main__ | 晋控电力(000767.SZ) 15: 数据不足(0 bars)
2026-03-04 14:36:56 | WARNING  | __main__ | 超声电子(000823.SZ) 15: 数据不足(0 bars)
2026-03-04 14:36:56 | WARNING  | __main__ | TCL中环(002129.SZ) 15: 数据不足(0 bars)
2026-03-04 14:36:56 | WARNING  | __main__ | 景旺电子(603228.SH) 15: 数据不足(0 bars)
2026-03-04 14:36:57 | WARNING  | __main__ | 哈森股份(603958.SH) 15: 数据不足(0 bars)
2026-03-04 14:36:57 | WARNING  | __main__ | 汉得信息(300170.SZ) 15: 数据不足(0 bars)
2026-03-04 14:36:57 | WARNING  | __main__ | 华菱线缆(001208.SZ) 15: 数据不足(0 bars)
2026-03-04 14:36:57 | WARNING  | __main__ | 中色股份(000758.SZ) 15: 数据不足(0 bars)
2026-03-04 14:36:57 | WARNING  | __main__ | 永清环保(300187.SZ) 15: 数据不足(0 bars)
2026-03-04 14:36:57 | WARNING  | __main__ | 蒙草生态(300355.SZ) 15: 数据不足(0 bars)
2026-03-04 14:36:57 | WARNING  | __main__ | 士兰微(600460.SH) 15: 数据不足(0 bars)
2026-03-04 14:36:57 | WARNING  | __main__ | 紫光股份(000938.SZ) 15: 数据不足(0 bars)
2026-03-04 14:36:57 | WARNING  | __main__ | 万控智造(603070.SH) 15: 数据不足(0 bars)
2026-03-04 14:36:57 | WARNING  | __main__ | 方正电机(002196.SZ) 15: 数据不足(0 bars)
2026-03-04 14:36:57 | WARNING  | __main__ | 农业银行(601288.SH) 15: 数据不足(0 bars)
2026-03-04 14:36:57 | WARNING  | __main__ | 中国铝业(601600.SH) 15: 数据不足(0 bars)
2026-03-04 14:36:57 | WARNING  | __main__ | 中国电影(600977.SH) 15: 数据不足(0 bars)
2026-03-04 14:36:57 | WARNING  | __main__ | 中远海控(601919.SH) 15: 数据不足(0 bars)
2026-03-04 14:36:57 | WARNING  | __main__ | 潍柴重机(000880.SZ) 15: 数据不足(0 bars)
2026-03-04 14:36:57 | WARNING  | __main__ | 四方达(300179.SZ) 15: 数据不足(0 bars)
2026-03-04 14:36:57 | WARNING  | __main__ | 乐山电力(600644.SH) 15: 数据不足(0 bars)
2026-03-04 14:36:57 | WARNING  | __main__ | 金牛化工(600722.SH) 15: 数据不足(0 bars)
2026-03-04 14:36:57 | WARNING  | __main__ | 世运电路(603920.SH) 15: 数据不足(0 bars)
2026-03-04 14:36:57 | WARNING  | __main__ | 鹏鼎控股(002938.SZ) 15: 数据不足(0 bars)
2026-03-04 14:36:57 | WARNING  | __main__ | 锐明技术(002970.SZ) 15: 数据不足(0 bars)
2026-03-04 14:36:57 | WARNING  | __main__ | 通宇通讯(002792.SZ) 15: 数据不足(0 bars)
2026-03-04 14:36:58 | WARNING  | __main__ | 国瓷材料(300285.SZ) 15: 数据不足(0 bars)
2026-03-04 14:36:58 | WARNING  | __main__ | 百济神州(688235.SH) 15: 数据不足(0 bars)
2026-03-04 14:36:58 | WARNING  | __main__ | 视觉中国(000681.SZ) 15: 数据不足(0 bars)
2026-03-04 14:36:58 | WARNING  | __main__ | 鑫磊股份(301317.SZ) 15: 数据不足(0 bars)
2026-03-04 14:36:58 | WARNING  | __main__ | 航发控制(000738.SZ) 15: 数据不足(0 bars)
2026-03-04 14:36:58 | WARNING  | __main__ | 博云新材(002297.SZ) 15: 数据不足(0 bars)
2026-03-04 14:41:31 | INFO     | __main__ | 扫描周期：['15']
2026-03-04 14:41:31 | INFO     | __main__ | 计算最近 255 个 bar
2026-03-04 14:41:31 | INFO     | __main__ | 股票池共 4750 只股票
2026-03-04 14:41:31 | INFO     | __main__ | 限制扫描前 250 只股票
2026-03-04 14:41:32 | INFO     | __main__ | 数据库连接正常
2026-03-04 14:41:32 | INFO     | __main__ | 表 stock_amp_features 已创建/确认存在
2026-03-04 14:41:32 | INFO     | __main__ | 表 stock_amp_features 已清空
2026-03-04 14:41:32 | INFO     | __main__ | 华胜天成(600410.SH) 15m: 255 bars, strength=0.941, close_pos=0.078, activity=0.189
2026-03-04 14:41:33 | INFO     | __main__ | 豫能控股(001896.SZ) 15m: 255 bars, strength=0.992, close_pos=0.175, activity=0.088
2026-03-04 14:41:34 | INFO     | __main__ | 协鑫集成(002506.SZ) 15m: 255 bars, strength=0.910, close_pos=0.201, activity=0.237
2026-03-04 14:41:34 | INFO     | __main__ | 中天科技(600522.SH) 15m: 255 bars, strength=0.936, close_pos=0.962, activity=0.395
2026-03-04 14:41:35 | INFO     | __main__ | 利欧股份(002131.SZ) 15m: 255 bars, strength=0.915, close_pos=0.402, activity=0.219
2026-03-04 14:41:36 | INFO     | __main__ | 华银电力(600744.SH) 15m: 255 bars, strength=0.943, close_pos=0.163, activity=0.067
2026-03-04 14:41:36 | INFO     | __main__ | 沪电股份(002463.SZ) 15m: 255 bars, strength=0.937, close_pos=0.178, activity=0.208
2026-03-04 14:41:37 | INFO     | __main__ | 金正大(002470.SZ) 15m: 255 bars, strength=0.974, close_pos=0.318, activity=0.154
2026-03-04 14:41:38 | INFO     | __main__ | 润泽科技(300442.SZ) 15m: 255 bars, strength=0.933, close_pos=0.256, activity=0.178
2026-03-04 14:41:38 | INFO     | __main__ | 金风科技(002202.SZ) 15m: 255 bars, strength=0.951, close_pos=0.146, activity=0.125
2026-03-04 14:41:39 | INFO     | __main__ | 云南锗业(002428.SZ) 15m: 255 bars, strength=0.973, close_pos=0.197, activity=0.129
2026-03-04 14:41:39 | INFO     | __main__ | 汉缆股份(002498.SZ) 15m: 255 bars, strength=0.951, close_pos=0.059, activity=0.122
2026-03-04 14:41:41 | INFO     | __main__ | 法尔胜(000890.SZ) 15m: 255 bars, strength=0.983, close_pos=0.125, activity=0.027
2026-03-04 14:41:42 | INFO     | __main__ | 深科技(000021.SZ) 15m: 255 bars, strength=0.940, close_pos=0.515, activity=0.237
2026-03-04 14:41:45 | INFO     | __main__ | 光线传媒(300251.SZ) 15m: 255 bars, strength=0.956, close_pos=0.863, activity=0.898
2026-03-04 14:41:46 | INFO     | __main__ | 浙江世宝(002703.SZ) 15m: 255 bars, strength=0.928, close_pos=0.157, activity=0.094
2026-03-04 14:41:47 | INFO     | __main__ | 国安股份(000839.SZ) 15m: 255 bars, strength=0.927, close_pos=0.257, activity=0.273
2026-03-04 14:41:47 | INFO     | __main__ | 亚星锚链(601890.SH) 15m: 255 bars, strength=0.911, close_pos=0.224, activity=0.246
2026-03-04 14:41:48 | INFO     | __main__ | 圣晖集成(603163.SH) 15m: 255 bars, strength=0.963, close_pos=0.625, activity=0.155
2026-03-04 14:41:50 | INFO     | __main__ | 航发动力(600893.SH) 15m: 255 bars, strength=0.924, close_pos=0.435, activity=0.222
2026-03-04 14:41:51 | INFO     | __main__ | 国风新材(000859.SZ) 15m: 255 bars, strength=0.931, close_pos=0.240, activity=0.198
2026-03-04 14:41:52 | INFO     | __main__ | 美邦股份(605033.SH) 15m: 255 bars, strength=0.904, close_pos=0.702, activity=0.819
2026-03-04 14:41:54 | INFO     | __main__ | 易天股份(300812.SZ) 15m: 255 bars, strength=0.947, close_pos=0.437, activity=0.222
2026-03-04 14:42:44 | INFO     | __main__ | 共保存 5865 条特征记录到数据库
2026-03-04 14:42:45 | INFO     | __main__ | 特征已保存到 Excel 文件: /Users/zhenbao/Nextcloud/coding/交易/amp_features_20260304_144244.xlsx
2026-03-04 14:42:45 | INFO     | __main__ | 扫描完成，共保存 5865 条记录
2026-03-04 14:43:00 | INFO     | __main__ | 扫描周期：['15']
2026-03-04 14:43:00 | INFO     | __main__ | 计算最近 255 个 bar
2026-03-04 14:43:00 | INFO     | __main__ | 股票池共 4750 只股票
2026-03-04 14:43:00 | INFO     | __main__ | 限制扫描前 250 只股票
2026-03-04 14:43:01 | INFO     | __main__ | 数据库连接正常
2026-03-04 14:43:01 | INFO     | __main__ | 表 stock_amp_features 已创建/确认存在
2026-03-04 14:43:01 | INFO     | __main__ | 表 stock_amp_features 已清空
2026-03-04 14:43:01 | INFO     | __main__ | 华胜天成(600410.SH) 15m: 255 bars, strength=0.941, close_pos=0.078, activity=0.189
2026-03-04 14:43:02 | INFO     | __main__ | 豫能控股(001896.SZ) 15m: 255 bars, strength=0.992, close_pos=0.175, activity=0.088
2026-03-04 14:43:03 | INFO     | __main__ | 协鑫集成(002506.SZ) 15m: 255 bars, strength=0.910, close_pos=0.201, activity=0.237
2026-03-04 14:43:03 | INFO     | __main__ | 中天科技(600522.SH) 15m: 255 bars, strength=0.936, close_pos=0.962, activity=0.395
2026-03-04 14:43:04 | INFO     | __main__ | 利欧股份(002131.SZ) 15m: 255 bars, strength=0.915, close_pos=0.402, activity=0.219
2026-03-04 14:43:05 | INFO     | __main__ | 华银电力(600744.SH) 15m: 255 bars, strength=0.943, close_pos=0.163, activity=0.067
2026-03-04 14:43:05 | INFO     | __main__ | 沪电股份(002463.SZ) 15m: 255 bars, strength=0.937, close_pos=0.178, activity=0.208
2026-03-04 14:43:06 | INFO     | __main__ | 金正大(002470.SZ) 15m: 255 bars, strength=0.974, close_pos=0.318, activity=0.154
2026-03-04 14:43:07 | INFO     | __main__ | 润泽科技(300442.SZ) 15m: 255 bars, strength=0.933, close_pos=0.256, activity=0.178
2026-03-04 14:43:07 | INFO     | __main__ | 金风科技(002202.SZ) 15m: 255 bars, strength=0.951, close_pos=0.146, activity=0.125
2026-03-04 14:43:08 | INFO     | __main__ | 云南锗业(002428.SZ) 15m: 255 bars, strength=0.973, close_pos=0.197, activity=0.129
2026-03-04 14:43:08 | INFO     | __main__ | 汉缆股份(002498.SZ) 15m: 255 bars, strength=0.951, close_pos=0.059, activity=0.122
2026-03-04 14:43:09 | INFO     | __main__ | 法尔胜(000890.SZ) 15m: 255 bars, strength=0.983, close_pos=0.125, activity=0.027
2026-03-04 14:43:10 | INFO     | __main__ | 深科技(000021.SZ) 15m: 255 bars, strength=0.940, close_pos=0.515, activity=0.237
2026-03-04 14:43:13 | INFO     | __main__ | 光线传媒(300251.SZ) 15m: 255 bars, strength=0.956, close_pos=0.863, activity=0.898
2026-03-04 14:43:13 | INFO     | __main__ | 浙江世宝(002703.SZ) 15m: 255 bars, strength=0.928, close_pos=0.157, activity=0.094
2026-03-04 14:43:14 | INFO     | __main__ | 国安股份(000839.SZ) 15m: 255 bars, strength=0.927, close_pos=0.257, activity=0.273
2026-03-04 14:43:15 | INFO     | __main__ | 亚星锚链(601890.SH) 15m: 255 bars, strength=0.911, close_pos=0.224, activity=0.246
2026-03-04 14:43:16 | INFO     | __main__ | 圣晖集成(603163.SH) 15m: 255 bars, strength=0.963, close_pos=0.625, activity=0.155
2026-03-04 14:43:17 | INFO     | __main__ | 航发动力(600893.SH) 15m: 255 bars, strength=0.924, close_pos=0.435, activity=0.222
2026-03-04 14:43:19 | INFO     | __main__ | 国风新材(000859.SZ) 15m: 255 bars, strength=0.931, close_pos=0.240, activity=0.198
2026-03-04 14:43:20 | INFO     | __main__ | 美邦股份(605033.SH) 15m: 255 bars, strength=0.904, close_pos=0.702, activity=0.819
2026-03-04 14:43:22 | INFO     | __main__ | 易天股份(300812.SZ) 15m: 255 bars, strength=0.947, close_pos=0.437, activity=0.222
2026-03-04 14:44:11 | INFO     | __main__ | 共保存 5865 条特征记录到数据库
2026-03-04 14:44:12 | INFO     | __main__ | 特征已保存到 Excel 文件: /Users/zhenbao/Nextcloud/coding/交易/amp_features_20260304_144411.xlsx
2026-03-04 14:44:12 | INFO     | __main__ | 扫描完成，共保存 5865 条记录
2026-03-04 14:50:40 | INFO     | __main__ | 扫描周期：['15']
2026-03-04 14:50:40 | INFO     | __main__ | 计算最近 255 个 bar
2026-03-04 14:50:40 | INFO     | __main__ | 股票池共 4750 只股票
2026-03-04 14:50:40 | INFO     | __main__ | 限制扫描前 5 只股票
2026-03-04 14:51:06 | INFO     | __main__ | 华胜天成(600410.SH) 15m: 255 bars, strength=0.927, close_pos=0.270, activity=0.236
2026-03-04 14:51:32 | INFO     | __main__ | 豫能控股(001896.SZ) 15m: 255 bars, strength=0.985, close_pos=0.000, activity=0.130
2026-03-04 14:51:58 | INFO     | __main__ | 协鑫集成(002506.SZ) 15m: 255 bars, strength=0.902, close_pos=0.211, activity=0.169
2026-03-04 14:52:24 | INFO     | __main__ | 中天科技(600522.SH) 15m: 255 bars, strength=0.947, close_pos=0.389, activity=0.430
2026-03-04 14:52:50 | INFO     | __main__ | 利欧股份(002131.SZ) 15m: 255 bars, strength=0.940, close_pos=0.948, activity=0.733
2026-03-04 14:52:50 | INFO     | __main__ | 特征已保存到 Excel 文件: /Users/zhenbao/Nextcloud/coding/交易/amp_features_20260304_145250.xlsx
2026-03-04 14:52:50 | INFO     | __main__ | 共计算 1275 条特征记录
2026-03-04 14:52:50 | INFO     | __main__ | 扫描完成，共保存 1275 条记录
2026-03-04 15:49:38 | INFO     | __main__ | 扫描周期：['d']
2026-03-04 15:49:38 | INFO     | __main__ | 计算最近 255 个 bar
2026-03-04 15:49:38 | INFO     | __main__ | 股票池共 4750 只股票
2026-03-04 15:49:41 | INFO     | __main__ | 扫描周期：['15']
2026-03-04 15:49:41 | INFO     | __main__ | 计算最近 255 个 bar
2026-03-04 15:49:42 | INFO     | __main__ | 股票池共 4750 只股票
2026-03-04 15:50:09 | INFO     | __main__ | 华胜天成(600410.SH) 15m: 255 bars, strength=0.927, close_pos=0.250, activity=0.235
2026-03-04 15:50:39 | INFO     | __main__ | 豫能控股(001896.SZ) 15m: 255 bars, strength=0.985, close_pos=0.000, activity=0.130
2026-03-04 15:51:05 | INFO     | __main__ | 协鑫集成(002506.SZ) 15m: 255 bars, strength=0.902, close_pos=0.211, activity=0.169
2026-03-04 15:51:32 | INFO     | __main__ | 中天科技(600522.SH) 15m: 255 bars, strength=0.947, close_pos=0.406, activity=0.430
2026-03-04 15:51:58 | INFO     | __main__ | 利欧股份(002131.SZ) 15m: 255 bars, strength=0.939, close_pos=0.961, activity=0.737
2026-03-04 15:52:24 | INFO     | __main__ | 华银电力(600744.SH) 15m: 255 bars, strength=0.947, close_pos=0.034, activity=0.163
2026-03-04 15:52:50 | INFO     | __main__ | 沪电股份(002463.SZ) 15m: 255 bars, strength=0.964, close_pos=0.835, activity=0.768
2026-03-04 15:53:16 | INFO     | __main__ | 金正大(002470.SZ) 15m: 255 bars, strength=0.928, close_pos=0.241, activity=0.487
2026-03-04 15:53:42 | INFO     | __main__ | 润泽科技(300442.SZ) 15m: 255 bars, strength=0.934, close_pos=0.750, activity=0.729
2026-03-04 15:54:08 | INFO     | __main__ | 金风科技(002202.SZ) 15m: 255 bars, strength=0.799, close_pos=0.731, activity=0.634
2026-03-04 15:54:34 | INFO     | __main__ | 云南锗业(002428.SZ) 15m: 255 bars, strength=0.900, close_pos=0.203, activity=0.343
2026-03-04 15:55:00 | INFO     | __main__ | 汉缆股份(002498.SZ) 15m: 255 bars, strength=0.888, close_pos=0.319, activity=0.268
2026-03-04 15:55:26 | INFO     | __main__ | 航天发展(000547.SZ) 15m: 255 bars, strength=0.839, close_pos=0.625, activity=0.643
2026-03-04 15:55:52 | INFO     | __main__ | 特变电工(600089.SH) 15m: 255 bars, strength=0.927, close_pos=0.268, activity=0.338
2026-03-04 15:56:18 | INFO     | __main__ | 大位科技(600589.SH) 15m: 255 bars, strength=0.936, close_pos=0.958, activity=0.848
2026-03-04 15:58:08 | INFO     | __main__ | 扫描周期：['15']
2026-03-04 15:58:08 | INFO     | __main__ | 计算最近 255 个 bar
2026-03-04 15:58:09 | INFO     | __main__ | 股票池共 4750 只股票
2026-03-04 15:58:09 | INFO     | __main__ | 限制扫描前 1 只股票
2026-03-04 15:58:35 | INFO     | __main__ | 华胜天成(600410.SH) 15m: 255 bars, strength=0.927, close_pos=0.250, activity=0.235
2026-03-04 15:58:35 | INFO     | __main__ | 特征已保存到 Excel 文件: /Users/zhenbao/Nextcloud/coding/交易/amp_features_20260304_155835.xlsx
2026-03-04 15:58:35 | INFO     | __main__ | 共计算 255 条特征记录
2026-03-04 15:58:35 | INFO     | __main__ | 扫描完成，共保存 255 条记录
2026-03-04 16:04:47 | INFO     | __main__ | 开始执行数据库迁移...
2026-03-04 16:04:48 | INFO     | __main__ | 成功添加 name 字段到 stock_amp_features 表
2026-03-04 16:04:48 | INFO     | __main__ | 开始为现有数据填充 name 字段...
2026-03-04 16:05:27 | INFO     | __main__ | 已更新 5865 条记录的 name 字段
2026-03-04 16:05:27 | INFO     | __main__ | 数据库迁移完成
2026-03-04 16:05:35 | INFO     | __main__ | 扫描周期：['15']
2026-03-04 16:05:35 | INFO     | __main__ | 计算最近 255 个 bar
2026-03-04 16:05:35 | INFO     | __main__ | 股票池共 4750 只股票
2026-03-04 16:05:35 | INFO     | __main__ | 限制扫描前 3 只股票
2026-03-04 16:05:35 | INFO     | __main__ | 表 stock_amp_features 已创建/确认存在
2026-03-04 16:06:01 | INFO     | __main__ | 华胜天成(600410.SH) 15m: 255 bars, strength=0.927, close_pos=0.250, activity=0.235
2026-03-04 16:06:27 | INFO     | __main__ | 豫能控股(001896.SZ) 15m: 255 bars, strength=0.985, close_pos=0.000, activity=0.130
2026-03-04 16:06:53 | INFO     | __main__ | 协鑫集成(002506.SZ) 15m: 255 bars, strength=0.902, close_pos=0.211, activity=0.169
2026-03-04 16:06:59 | INFO     | __main__ | 共保存 765 条特征记录到数据库
2026-03-04 16:06:59 | INFO     | __main__ | 扫描完成，共保存 765 条记录
2026-03-04 16:08:12 | INFO     | __main__ | 扫描周期：['15']
2026-03-04 16:08:12 | INFO     | __main__ | 计算最近 255 个 bar
2026-03-04 16:08:12 | INFO     | __main__ | 股票池共 4750 只股票
2026-03-04 16:08:12 | INFO     | __main__ | 表 stock_amp_features 已创建/确认存在
2026-03-04 16:08:39 | INFO     | __main__ | 华胜天成(600410.SH) 15m: 255 bars, strength=0.927, close_pos=0.250, activity=0.235
2026-03-04 16:09:05 | INFO     | __main__ | 豫能控股(001896.SZ) 15m: 255 bars, strength=0.985, close_pos=0.000, activity=0.130
2026-03-04 16:09:31 | INFO     | __main__ | 协鑫集成(002506.SZ) 15m: 255 bars, strength=0.902, close_pos=0.211, activity=0.169
2026-03-04 16:09:57 | INFO     | __main__ | 中天科技(600522.SH) 15m: 255 bars, strength=0.947, close_pos=0.406, activity=0.430
2026-03-04 16:10:24 | INFO     | __main__ | 利欧股份(002131.SZ) 15m: 255 bars, strength=0.939, close_pos=0.961, activity=0.737
2026-03-04 16:10:51 | INFO     | __main__ | 华银电力(600744.SH) 15m: 255 bars, strength=0.947, close_pos=0.034, activity=0.163
2026-03-04 16:11:17 | INFO     | __main__ | 沪电股份(002463.SZ) 15m: 255 bars, strength=0.964, close_pos=0.835, activity=0.768
2026-03-04 16:11:43 | INFO     | __main__ | 金正大(002470.SZ) 15m: 255 bars, strength=0.928, close_pos=0.241, activity=0.487
2026-03-04 16:12:09 | INFO     | __main__ | 润泽科技(300442.SZ) 15m: 255 bars, strength=0.934, close_pos=0.750, activity=0.729
2026-03-04 16:12:35 | INFO     | __main__ | 金风科技(002202.SZ) 15m: 255 bars, strength=0.799, close_pos=0.731, activity=0.634
2026-03-04 16:13:01 | INFO     | __main__ | 云南锗业(002428.SZ) 15m: 255 bars, strength=0.900, close_pos=0.203, activity=0.343
2026-03-04 16:13:27 | INFO     | __main__ | 汉缆股份(002498.SZ) 15m: 255 bars, strength=0.888, close_pos=0.319, activity=0.268
2026-03-04 16:13:53 | INFO     | __main__ | 航天发展(000547.SZ) 15m: 255 bars, strength=0.839, close_pos=0.625, activity=0.643
2026-03-04 16:14:19 | INFO     | __main__ | 特变电工(600089.SH) 15m: 255 bars, strength=0.927, close_pos=0.268, activity=0.338
2026-03-04 16:14:46 | INFO     | __main__ | 大位科技(600589.SH) 15m: 255 bars, strength=0.936, close_pos=0.958, activity=0.848
2026-03-04 16:15:12 | INFO     | __main__ | 明阳电路(300739.SZ) 15m: 255 bars, strength=0.931, close_pos=0.824, activity=0.787
2026-03-04 16:15:38 | INFO     | __main__ | 洲际油气(600759.SH) 15m: 255 bars, strength=0.973, close_pos=0.199, activity=0.105
2026-03-04 16:16:04 | INFO     | __main__ | 东方电气(600875.SH) 15m: 255 bars, strength=0.972, close_pos=0.246, activity=0.119
2026-03-04 16:16:30 | INFO     | __main__ | 章源钨业(002378.SZ) 15m: 255 bars, strength=0.982, close_pos=0.239, activity=0.128
2026-03-04 16:16:56 | INFO     | __main__ | 亨通光电(600487.SH) 15m: 255 bars, strength=0.968, close_pos=0.347, activity=0.348
2026-03-04 16:17:22 | INFO     | __main__ | 大族激光(002008.SZ) 15m: 255 bars, strength=0.940, close_pos=0.035, activity=0.138
2026-03-04 16:17:48 | INFO     | __main__ | 川润股份(002272.SZ) 15m: 255 bars, strength=0.948, close_pos=0.617, activity=0.300
2026-03-04 16:18:14 | INFO     | __main__ | 烽火通信(600498.SH) 15m: 255 bars, strength=0.936, close_pos=0.326, activity=0.207
2026-03-04 16:18:40 | INFO     | __main__ | 博纳影业(001330.SZ) 15m: 255 bars, strength=0.976, close_pos=1.000, activity=0.886
2026-03-04 16:19:06 | INFO     | __main__ | 赣能股份(000899.SZ) 15m: 255 bars, strength=0.902, close_pos=0.146, activity=0.322
2026-03-04 16:19:57 | INFO     | __main__ | 扫描周期：['15']
2026-03-04 16:19:57 | INFO     | __main__ | 计算最近 255 个 bar
2026-03-04 16:19:57 | INFO     | __main__ | 股票池共 4750 只股票
2026-03-04 16:19:57 | INFO     | __main__ | 限制扫描前 10 只股票
2026-03-04 16:19:58 | INFO     | __main__ | 表 stock_amp_features 已创建/确认存在
2026-03-04 16:20:24 | INFO     | __main__ | 华胜天成(600410.SH) 15m: 255 bars, strength=0.927, close_pos=0.250, activity=0.235
2026-03-04 16:20:49 | INFO     | __main__ | 豫能控股(001896.SZ) 15m: 255 bars, strength=0.985, close_pos=0.000, activity=0.130
2026-03-04 16:21:15 | INFO     | __main__ | 协鑫集成(002506.SZ) 15m: 255 bars, strength=0.902, close_pos=0.211, activity=0.169
2026-03-04 16:21:41 | INFO     | __main__ | 中天科技(600522.SH) 15m: 255 bars, strength=0.947, close_pos=0.406, activity=0.430
2026-03-04 16:22:07 | INFO     | __main__ | 利欧股份(002131.SZ) 15m: 255 bars, strength=0.939, close_pos=0.961, activity=0.737
2026-03-04 16:22:33 | INFO     | __main__ | 华银电力(600744.SH) 15m: 255 bars, strength=0.947, close_pos=0.034, activity=0.163
2026-03-04 16:22:59 | INFO     | __main__ | 沪电股份(002463.SZ) 15m: 255 bars, strength=0.964, close_pos=0.835, activity=0.768
2026-03-04 16:23:25 | INFO     | __main__ | 金正大(002470.SZ) 15m: 255 bars, strength=0.928, close_pos=0.241, activity=0.487
2026-03-04 16:23:51 | INFO     | __main__ | 润泽科技(300442.SZ) 15m: 255 bars, strength=0.934, close_pos=0.750, activity=0.729
2026-03-04 16:24:17 | INFO     | __main__ | 金风科技(002202.SZ) 15m: 255 bars, strength=0.799, close_pos=0.731, activity=0.634
2026-03-04 16:24:38 | INFO     | __main__ | 共保存 2550 条特征记录到数据库
2026-03-04 16:24:38 | INFO     | __main__ | 扫描完成，共保存 2550 条记录
2026-03-04 16:29:13 | INFO     | __main__ | 扫描周期：['15']
2026-03-04 16:29:13 | INFO     | __main__ | 计算最近 255 个 bar
2026-03-04 16:29:14 | INFO     | __main__ | 股票池共 4750 只股票
2026-03-04 16:29:14 | INFO     | __main__ | 限制扫描前 3 只股票
2026-03-04 16:29:14 | INFO     | __main__ | 表 stock_amp_features 已创建/确认存在
2026-03-04 16:30:30 | WARNING  | __main__ | 无有效特征数据
2026-03-04 16:30:30 | INFO     | __main__ | 扫描完成，共保存 0 条记录
2026-03-04 16:31:09 | INFO     | __main__ | 扫描周期：['15']
2026-03-04 16:31:09 | INFO     | __main__ | 计算最近 255 个 bar
2026-03-04 16:31:09 | INFO     | __main__ | 股票池共 4750 只股票
2026-03-04 16:31:09 | INFO     | __main__ | 限制扫描前 1 只股票
2026-03-04 16:31:10 | INFO     | __main__ | 表 stock_amp_features 已创建/确认存在
2026-03-04 16:31:35 | WARNING  | __main__ | 无有效特征数据
2026-03-04 16:31:35 | INFO     | __main__ | 扫描完成，共保存 0 条记录
2026-03-04 16:35:08 | INFO     | __main__ | 扫描周期：['15']
2026-03-04 16:35:08 | INFO     | __main__ | 计算最近 255 个 bar
2026-03-04 16:35:08 | INFO     | __main__ | 股票池共 4750 只股票
2026-03-04 16:35:08 | INFO     | __main__ | 限制扫描前 1 只股票
2026-03-04 16:35:08 | INFO     | __main__ | 表 stock_amp_features 已创建/确认存在
2026-03-04 16:35:33 | WARNING  | __main__ | 无有效特征数据
2026-03-04 16:35:33 | INFO     | __main__ | 扫描完成，共保存 0 条记录
2026-03-04 16:40:28 | INFO     | __main__ | 扫描周期：['15']
2026-03-04 16:40:28 | INFO     | __main__ | 计算最近 255 个 bar
2026-03-04 16:40:29 | INFO     | __main__ | 股票池共 4750 只股票
2026-03-04 16:40:29 | INFO     | __main__ | 限制扫描前 1 只股票
2026-03-04 16:40:29 | INFO     | __main__ | 表 stock_amp_features 已创建/确认存在
2026-03-04 16:40:56 | WARNING  | __main__ | 无有效特征数据
2026-03-04 16:40:56 | INFO     | __main__ | 扫描完成，共保存 0 条记录
2026-03-04 16:42:30 | INFO     | __main__ | 扫描周期：['15']
2026-03-04 16:42:30 | INFO     | __main__ | 计算最近 255 个 bar
2026-03-04 16:42:30 | INFO     | __main__ | 股票池共 4750 只股票
2026-03-04 16:42:30 | INFO     | __main__ | 限制扫描前 1 只股票
2026-03-04 16:42:30 | INFO     | __main__ | 表 stock_amp_features 已创建/确认存在
2026-03-04 16:42:56 | INFO     | __main__ | 华胜天成(600410.SH) 15m: 1 bars, strength=0.927, close_pos=0.250, activity=0.235
2026-03-04 16:42:56 | INFO     | __main__ | 共保存 1 条特征记录到数据库
2026-03-04 16:42:56 | INFO     | __main__ | 扫描完成，共保存 1 条记录
2026-03-04 16:43:15 | INFO     | __main__ | 扫描周期：['15']
2026-03-04 16:43:15 | INFO     | __main__ | 计算最近 255 个 bar
2026-03-04 16:43:15 | INFO     | __main__ | 股票池共 4750 只股票
2026-03-04 16:43:15 | INFO     | __main__ | 表 stock_amp_features 已创建/确认存在
2026-03-04 16:46:54 | INFO     | __main__ | 扫描周期：['15']
2026-03-04 16:46:54 | INFO     | __main__ | 计算最近 255 个 bar
2026-03-04 16:46:55 | INFO     | __main__ | 股票池共 4750 只股票
2026-03-04 16:46:55 | INFO     | __main__ | 限制扫描前 3 只股票
2026-03-04 16:46:55 | INFO     | __main__ | 表 stock_amp_features 已创建/确认存在
2026-03-04 16:47:22 | WARNING  | __main__ | 无有效特征数据
2026-03-04 16:47:22 | INFO     | __main__ | 扫描完成，共保存 0 条记录
2026-03-04 16:48:43 | INFO     | __main__ | 扫描周期：['15']
2026-03-04 16:48:43 | INFO     | __main__ | 计算最近 255 个 bar
2026-03-04 16:48:44 | INFO     | __main__ | 股票池共 4750 只股票
2026-03-04 16:48:44 | INFO     | __main__ | 表 stock_amp_features 已创建/确认存在
2026-03-04 16:49:16 | INFO     | __main__ | 云南锗业(002428.SZ) 15m: 48 bars, strength=0.900, close_pos=0.203, activity=0.343
