symbol,trade_n,ret_mean,ret_median,mae_mean,wr,rr_mean,strategy_dsa_thr,strategy_vwap_thr,strategy_bars_thr,strategy_weekly_pos_thr,strategy_hold_bars,strategy_cooldown_bars,commission_rate,stamp_tax_rate,slippage_side
688207.SH,7,-0.05671682434275542,-0.043715170132547825,-0.06198723105517316,0.0,-0.8831870851023351,0.3,-2.0,3,0.7,40,20,0.001,0.0005,0.001
