symbol,trade_n,ret_mean,ret_median,mae_mean,wr,rr_mean,strategy_dsa_thr,strategy_vwap_thr,strategy_bars_thr,strategy_weekly_pos_thr,strategy_hold_bars,strategy_cooldown_bars,commission_rate,stamp_tax_rate,slippage_side
688317.SH,10,-0.08437288710718394,-0.08510833600613758,-0.13889530469555236,0.2,-0.5317880405215417,0.3,-2.0,3,0.7,40,20,0.001,0.0005,0.001
