symbol,trade_n,ret_mean,ret_median,mae_mean,wr,rr_mean,strategy_dsa_thr,strategy_vwap_thr,strategy_bars_thr,strategy_weekly_pos_thr,strategy_hold_bars,strategy_cooldown_bars,commission_rate,stamp_tax_rate,slippage_side
300300.SZ,7,0.03891356131771713,0.016345216543657125,-0.12871625057715902,0.5714285714285714,2.024470175872341,0.3,-2.0,3,0.7,40,20,0.001,0.0005,0.001
