symbol,trade_n,ret_mean,ret_median,mae_mean,wr,rr_mean,strategy_dsa_thr,strategy_vwap_thr,strategy_bars_thr,strategy_weekly_pos_thr,strategy_hold_bars,strategy_cooldown_bars,commission_rate,stamp_tax_rate,slippage_side
603096.SH,5,-0.08176036234242595,-0.08448727544910153,-0.13081514375445538,0.2,0.47823507737136667,0.3,-2.0,3,0.7,40,20,0.001,0.0005,0.001
