symbol,trade_n,ret_mean,ret_median,mae_mean,wr,rr_mean,strategy_dsa_thr,strategy_vwap_thr,strategy_bars_thr,strategy_weekly_pos_thr,strategy_hold_bars,strategy_cooldown_bars,commission_rate,stamp_tax_rate,slippage_side
300757.SZ,4,0.4527463210901025,0.32997228692949127,-0.01410347618029283,0.5,127.93622074634202,0.3,-2.0,3,0.7,40,20,0.001,0.0005,0.001
