symbol,trade_n,ret_mean,ret_median,mae_mean,wr,rr_mean,strategy_dsa_thr,strategy_vwap_thr,strategy_bars_thr,strategy_weekly_pos_thr,strategy_hold_bars,strategy_cooldown_bars,commission_rate,stamp_tax_rate,slippage_side
002132.SZ,6,0.09605271737145728,-0.027787118565411842,-0.03958215737199911,0.3333333333333333,2.82555684169694,0.3,-2.0,3,0.7,40,20,0.001,0.0005,0.001
