symbol,trade_n,ret_mean,ret_median,mae_mean,wr,rr_mean,strategy_dsa_thr,strategy_vwap_thr,strategy_bars_thr,strategy_weekly_pos_thr,strategy_hold_bars,strategy_cooldown_bars,commission_rate,stamp_tax_rate,slippage_side
601015.SH,5,-0.04393828318053634,-0.04047327032681594,-0.05862120164007495,0.0,-0.7466975353043204,0.3,-2.0,3,0.7,40,20,0.001,0.0005,0.001
