symbol,trade_n,ret_mean,ret_median,mae_mean,wr,rr_mean,strategy_dsa_thr,strategy_vwap_thr,strategy_bars_thr,strategy_weekly_pos_thr,strategy_hold_bars,strategy_cooldown_bars,commission_rate,stamp_tax_rate,slippage_side
600819.SH,6,-0.04478159211959606,-0.0404874029661752,-0.05433610846870457,0.0,-0.778565832484439,0.3,-2.0,3,0.7,40,20,0.001,0.0005,0.001
