symbol,trade_n,ret_mean,ret_median,mae_mean,wr,rr_mean,strategy_dsa_thr,strategy_vwap_thr,strategy_bars_thr,strategy_weekly_pos_thr,strategy_hold_bars,strategy_cooldown_bars,commission_rate,stamp_tax_rate,slippage_side
603085.SH,5,0.02600310432590449,-0.03767465069860244,-0.05035388079526794,0.2,8.451136270251826,0.3,-2.0,3,0.7,40,20,0.001,0.0005,0.001
