symbol,trade_n,ret_mean,ret_median,mae_mean,wr,rr_mean,strategy_dsa_thr,strategy_vwap_thr,strategy_bars_thr,strategy_weekly_pos_thr,strategy_hold_bars,strategy_cooldown_bars,commission_rate,stamp_tax_rate,slippage_side
002674.SZ,2,0.09767804572817576,0.09767804572817576,-0.0085518356771111,1.0,9.95101315539869,0.3,-2.0,3,0.7,40,20,0.001,0.0005,0.001
