symbol,trade_n,ret_mean,ret_median,mae_mean,wr,rr_mean,strategy_dsa_thr,strategy_vwap_thr,strategy_bars_thr,strategy_weekly_pos_thr,strategy_hold_bars,strategy_cooldown_bars,commission_rate,stamp_tax_rate,slippage_side
300071.SZ,7,0.0361254287978044,-0.004491017964071465,-0.08802067102282503,0.42857142857142855,0.7346150866445225,0.3,-2.0,3,0.7,40,20,0.001,0.0005,0.001
