symbol,trade_n,ret_mean,ret_median,mae_mean,wr,rr_mean,strategy_dsa_thr,strategy_vwap_thr,strategy_bars_thr,strategy_weekly_pos_thr,strategy_hold_bars,strategy_cooldown_bars,commission_rate,stamp_tax_rate,slippage_side
688496.SH,7,0.09637244524374323,0.16003467564548154,-0.13950895681117373,0.5714285714285714,8.700195363138246,0.3,-2.0,3,0.7,40,20,0.001,0.0005,0.001
