symbol,trade_n,ret_mean,ret_median,mae_mean,wr,rr_mean,strategy_dsa_thr,strategy_vwap_thr,strategy_bars_thr,strategy_weekly_pos_thr,strategy_hold_bars,strategy_cooldown_bars,commission_rate,stamp_tax_rate,slippage_side
603901.SH,4,0.04385764888730408,-0.028292430196661295,-0.024740845610526495,0.25,170.38854025567383,0.3,-2.0,3,0.7,40,20,0.001,0.0005,0.001
