symbol,trade_n,ret_mean,ret_median,mae_mean,wr,rr_mean,strategy_dsa_thr,strategy_vwap_thr,strategy_bars_thr,strategy_weekly_pos_thr,strategy_hold_bars,strategy_cooldown_bars,commission_rate,stamp_tax_rate,slippage_side
300617.SZ,4,0.04379594191987414,-0.01860853832158198,-0.14564635566671488,0.25,1.0075008418798697,0.3,-2.0,3,0.7,40,20,0.001,0.0005,0.001
