symbol,trade_n,ret_mean,ret_median,mae_mean,wr,rr_mean,strategy_dsa_thr,strategy_vwap_thr,strategy_bars_thr,strategy_weekly_pos_thr,strategy_hold_bars,strategy_cooldown_bars,commission_rate,stamp_tax_rate,slippage_side
002461.SZ,3,-0.015238091629726391,-0.0174197060424602,-0.06866692581349403,0.3333333333333333,-0.2790235859588274,0.3,-2.0,3,0.7,40,20,0.001,0.0005,0.001
